alias,code,vendor_type
Lhasa,GUY000008000,standard
Carrato,PNG000210000,standard
carla Wali,PNG000211000,standard
Kalemie,COD000028000,standard
Karan Saber J,ROU000002000,standard
Kalaw Ali,BRA000206000,standard
Karluk,USAAP1232000,standard
Karluk Lake,USAAP1233000,standard
Callaway Garden J,USAAP1234000,standard
Cary Mui,PNG000212000,standard
Carrizo Springs,USAAP1235000,standard
Kalima,COD000029000,standard
Great Britain,IDN000126000,standard
Caruru,COL000099000,standard
Carutapera,BRA000207000,standard
Karen Blue,AUS000347000,standard
Carol,USAAP1236000,standard
Corolla,PNG000213000,standard
Corolla,VEN000031000,standard
Carlock M,KEN000018000,standard
Kamalpur,IND000085000,standard
Camalata,VEN000032000,standard
Kama Lan Dance,AUS000348000,standard
Ma Lan I.,YEM000010000,standard
Kamalang,GUY000009000,standard
C Melita,GTM000007000,standard
CAMETA,BRA000208000,standard
Carmen de patagones,ARG000039000,standard
Podolsky  Carmen Hei F,UKR000020000,standard
Camilla Ba,PNG000214000,standard
Don Roy,AUS000349000,standard
Kaminer,COD000030000,standard
Camfield,AUS000350000,standard
Komul,IDN000127000,standard
Kamulai,PNG000215000,standard
Camou Will,AUS000351000,standard
Khanna Rana,BRA000209000,standard
Khanna Hei A,MEX000044000,standard
Canas,CRI000015000,standard
Carney Yama,COD000031000,standard
Kanua,PNG000216000,standard
Kano ratio,AUS000352000,standard
Kappahl,PNG000217000,standard
Capanda,AGO000017000,standard
Kapanjia,COD000032000,standard
Carper Garner,COL000100000,standard
Cassara,SDN000017000,standard
Cassano mbey,PNG000218000,standard
Carson add,COD000033000,standard
Kasba Lake,CAN000330000,standard
Castro,AUS000353000,standard
Kasongo Lunda,COD000034000,standard
Kasungu,MWI000006000,standard
Kassu Ali Tor,COL000101000,standard
Caso M Per,ZMB000010000,standard
Catacamas,HND000015000,standard
The work,BRA000210000,standard
I I,USAAP1237000,standard
Katanning,AUS000354000,standard
Carter Bank,USAAP1238000,standard
Cattell Click,AUS000355000,standard
Caterlayer,ARG000040000,standard
Carter Lake,CAN000331000,standard
EBCG,PAN000019000,standard
Katire,PYF000031000,standard
Curtin Nick,CAN000332000,standard
Cato,GUY000010000,standard
Kauwa Nain,VEN000033000,standard
Calve Maas,VEN000034000,standard
Casey Gu A,VEN000035000,standard
Kasiguran,PHL000054000,standard
Casey Casimir,SUR000004000,standard
Casey Randia,BRA000211000,standard
Kaya,MOZ000017000,standard
Kaya,BFA000015000,standard
Cazombo,AGO000018000,standard
Open Pufulateli,AUS000356000,standard
Open  Luosaisite,PNG000219000,standard
Kapro denee,PNG000220000,standard
Open guy,USAAP1239000,standard
Cape Palmas,LBR000005000,standard
Cape Perle,USAAP1240000,standard
Khaybar,IDN000128000,standard
Kedougou,SEN000004000,standard
Kaine Tours,GUY000011000,standard
Kelsey,CAN000333000,standard
Kay Percy Wan,IRL000011000,standard
Kegel Sugar,PNG000221000,standard
Kaiguna,AUS000357000,standard
Caicara,VEN000036000,standard
Kaikuhe,NZL000046000,standard
Kailaniya,LKA000006000,standard
Kara Noah,PNG000222000,standard
Kara Shahar,IND000086000,standard
Kailai,COG000014000,standard
Carey Ovalle,KEN000019000,standard
Kailila,IDN000129000,standard
Kenema,SLE000006000,standard
Kenieba,MLI000002000,standard
Caesar,USAAP1241000,standard
Kate Keith,BHS000024000,standard
Port Kaituma,GUY000012000,standard
Kaia Peter,PNG000223000,standard
Kay Eells,HND000016000,standard
Balthasar Kambuaya,IDN000130000,standard
Campenella Toro,PNG000224000,standard
Campo,USAAP1242000,standard
Can Borda,AUS000358000,standard
Bridge Bay,CAN000334000,standard
Kandaipu,PNG000225000,standard
Kandel,USAAP1243000,standard
Candela,SOM000017000,standard
Candela,IND000087000,standard
Candy Lagace,COL000102000,standard
Canton,USAAP1244000,standard
Canton Island,KIR000009000,standard
Gangan,IRN000056000,standard
Cangamba,AGO000019000,standard
Camp Moran,BRA000212000,standard
Can Chea Lee,BFA000016000,standard
Condi,BEN000001000,standard
Kondo Boleyn,AUS000359000,standard
Kangduotuo,COL000103000,standard
Con J Reza,BRA000213000,standard
Con Sepp F Von,BOL000017000,standard
Kembs provided hill city,MEX000045000,standard
Bray town,FRA000088000,standard
Kaodaji,COL000104000,standard
Caldwell,USAAP1245000,standard
Koa Tilo Dance,AUS000360000,standard
Cowal ,AUS000361000,standard
Kauhava,FIN000016000,standard
Beverly test,AUS000362000,standard
Kaokuila,HND000017000,standard
Cowley,CAN000335000,standard
Cowie Haig,CHL000031000,standard
Fort Collins Loveland /,USAAP1246000,standard
Coatepeque,GTM000008000,standard
Basque,ISL000026000,standard
Cole,PNG000226000,standard
Cole Island,GBR000080000,standard
Kord Ford,USAAP1247000,standard
Cole Vail Lake,CAN000336000,standard
Kohat,PAK000031000,standard
Kekailu,CHL000032000,standard
Koko Laura,IDN000131000,standard
Corryong,AUS000363000,standard
Corinth,USAAP1248000,standard
Colin Silbey,CAN000337000,standard
Colin Sverre,AUS000364000,standard
Family house,COD000035000,standard
Columbine,PHL000055000,standard
Coron Island,GBR000081000,standard
Kgoroba,PNG000227000,standard
Colorado River,USAAP1249000,standard
C Roley Vu,FJI000018000,standard
C Roney Shane,CAN000338000,standard
C Royden,AUS000365000,standard
Colonia   Carter  Lille,ARG000041000,standard
Cormack,PNG000228000,standard
Division I,PNG000229000,standard
comino,MLT000002000,standard
Corneli Wu   F Rocco Pius,BRA000214000,standard
C Nava Luke,GUY000013000,standard
Ke Agger,PNG000230000,standard
Copiapo,CHL000033000,standard
Posen special,USAAP1250000,standard
Costa Marcos,BRA000215000,standard
An 47,CRI000016000,standard
Khowai,IND000088000,standard
Kewan,GTM000009000,standard
C Wayne Yayse,COL000105000,standard
Kexipei,PNG000231000,standard
Keyinnasi,ZAF000042000,standard
cocoa,USAAP1251000,standard
Craddock,ZAF000043000,standard
Clough Lake,CAN000339000,standard
Joan Crawford,ETH000040000,standard
Clarksville,USAAP1252000,standard
Cola Rene Bly,AUS000366000,standard
Krum,PNG000232000,standard
Cola Zonder Jesus,PAN000020000,standard
Auckland,AUS000367000,standard
Kremenchug,UKR000098000,standard
Krester Vee Jo,USAAP1253000,standard
Creswell downs,AUS000368000,standard
Christmas Click,AUS000369000,standard
Christel Lake,USAAP1254000,standard
Clear Lake City,USAAP1255000,standard
Clifton,AUS000370000,standard
Clifton,USAAP1256000,standard
Clifton Hills,AUS000371000,standard
Clinton Click,CAN000340000,standard
Clooney,AUS000372000,standard
Karen,USAAP1257000,standard
Karen Island,USAAP1258000,standard
Crocker I.,AUS000373000,standard
Crome Siti,GBR000082000,standard
Croce Te,USAAP1259000,standard
Cross City,USAAP1260000,standard
Crosslake,CAN000341000,standard
Crows Landing,USAAP1261000,standard
Clorinda,ARG000042000,standard
Tacrolimus,PNG000233000,standard
Graham,PNG000234000,standard
Kepi,IDN000132000,standard
Kewayi harbona,SLB000030000,standard
Kvenna,PNG000235000,standard
Keshod,IND000089000,standard
J Inam Bbe,PNG000236000,standard
Keyisen,DEU000059000,standard
Cue,AUS000374000,standard
Kennet,USAAP1262000,standard
hole,IDN000133000,standard
Khong,LAO000006000,standard
Koundara,GIN000002000,standard
Kundoo Pohl,PNG000237000,standard
Kongolo,COD000036000,standard
G Bubba hole,GAB000020000,standard
Kong Mi Ute,KOR000007000,standard
Konz Titu Si Von,MEX000046000,standard
Allumbah Library,MOZ000018000,standard
Cu Ole Vee Si,FIN000017000,standard
John Kundla,AUS000375000,standard
Kuhn Seth Poynter,USAAP1263000,standard
La Barra,AUS000376000,standard
Kruger  Luke Tucker,CAN000342000,standard
Koutiala,MLI000003000,standard
Library in Al Apike,CAN000343000,standard
Kula,AUS000377000,standard
Kulabang,GUY000014000,standard
Coorabie,AUS000378000,standard
Kula Taher,AUS000379000,standard
Kula End Sub,AUS000380000,standard
Alex Aomujia,AFG000011000,standard
Cooley Saleh (Jin Ji  Xie Pu),EST000003000,standard
Kulik Lake,USAAP1264000,standard
Kuliluo,COL000106000,standard
Curia,KIR000010000,standard
Coolibah,AUS000381000,standard
Koulou,IND000090000,standard
Kuru Rupp,BRA000216000,standard
Kuru de TIA,ARG000043000,standard
Currenti,AUS000382000,standard
Kumala,CAF000017000,standard
Kumasi,GHA000002000,standard
Comilla,BGD000006000,standard
Koonibba,AUS000383000,standard
Kuparuk,USAAP1265000,standard
Kupinuo,PNG000238000,standard
Cooper Roach,USAAP1266000,standard
Kuqi Bach,IND000091000,standard
Kurete,MNG000017000,standard
Kosti,SDN000018000,standard
Kutaba,CMR000017000,standard
Kuyueer,PNG000239000,standard
quantico,USAAP1267000,standard
Quinn,USAAP1268000,standard
Quara I.,USAAP1269000,standard
Kuilingdi,AUS000384000,standard
Que Nasir,VUT000029000,standard
Cueto,AGO000020000,standard
Cueto Quanah Valle,AGO000021000,standard
Queenstown,AUS000385000,standard
Kon Tum,VNM000024000,standard
La Esperanza,HND000018000,standard
Labaken,FJI000019000,standard
Bader Labarre,FRA000089000,standard
rabbi,FJI000020000,standard
Laporte,USAAP1270000,standard
Labrea,BRA000217000,standard
Latina,USAAP1271000,standard
La Duany,SUR000005000,standard
Benitez,CAF000018000,standard
lovelock,USAAP1272000,standard
La Forina,VEN000037000,standard
La Grande 3,CAN000344000,standard
La Grande 4,CAN000345000,standard
Bad Ragaz,BRA000218000,standard
Lagunillas,VEN000038000,standard
Raj Biraghi,NPL000027000,standard
Lacanda,PNG000240000,standard
La Coloma,CUB000024000,standard
Larantuka,IDN000134000,standard
Larry Vera,MEX000047000,standard
La Rome La,WSM000003000,standard
Laroche,FRA000090000,standard
Ramagundam,IND000092000,standard
Felipe Massa,PNG000241000,standard
La Mechi Hap,NPL000028000,standard
Rami Danda,NPL000029000,standard
Rahm I.,BHS000025000,standard
Ram Strie Don,DEU000060000,standard
La Prima Vera,COL000107000,standard
Larsen B.,USAAP1273000,standard
Lars Heras,ARG000044000,standard
Raspberry Strait,USAAP1274000,standard
Ruston,USAAP1275000,standard
Lars Gaviao Tas,COL000108000,standard
Lasikelaihe,SOM000018000,standard
Lars Lima J,HND000019000,standard
La Slothrop Wells,USAAP1276000,standard
Lars Lomi Tas,ARG000045000,standard
La Stowell,GAB000021000,standard
Lata Baty E Jerzy,CAN000346000,standard
Well,IRN000057000,standard
Ravenna,ITA000025000,standard
La Victoria Harbour,PRY000008000,standard
Lavin,USAAP1277000,standard
Rawala Kot,PAK000032000,standard
Layaoli,IND000093000,standard
Rai,TCD000009000,standard
Eli A Garm,PNG000242000,standard
Port Lyons,USAAP1278000,standard
Leo,BFA000017000,standard
Laibaken,LSO000001000,standard
Eli Bell Sur Que Ville,CAN000347000,standard
Lady Elliot Island,AUS000386000,standard
Lig,COG000015000,standard
Leica,COG000016000,standard
Lucky,HTI000005000,standard
Lake Bahrain,KEN000020000,standard
Lake Field,AUS000387000,standard
Lake Gregory,AUS000388000,standard
Lakeland,USAAP1279000,standard
Lakeland Dance,AUS000389000,standard
Lake Redol F,KEN000021000,standard
Lachmann Yaira,TZA000010000,standard
Lake Murray,PNG000243000,standard
Lake Nash,AUS000390000,standard
Laikeni,GAB000022000,standard
Lake View,USAAP1280000,standard
Lake Lake Village,USAAP1281000,standard
Lailehe,IDN000135000,standard
Lailua,PYF000032000,standard
Raimar J,USAAP1282000,standard
Raymond,USAAP1283000,standard
Eli Merl Stone,USAAP1284000,standard
Lem Wade,DEU000061000,standard
Laiseben,LSO000002000,standard
Latham,GUY000015000,standard
Rice,PNG000244000,standard
Les Sabu Reis,FRA000091000,standard
Ressu Cans Cu Jerzy,RUS000071000,standard
Letenye SE,PNG000245000,standard
Lavengood,USAAP1285000,standard
Riley,USAAP1286000,standard
Lamba Rene,GAB000023000,standard
Ma Ji LAN,PNG000246000,standard
Fankie Click,USAAP1287000,standard
Rangeley,USAAP1288000,standard
Rancho,USAAP1289000,standard
Lance,FRA000092000,standard
Lance when,AUS000391000,standard
Ransiki,IDN000136000,standard
Langbadi,PNG000247000,standard
Roundup,USAAP1290000,standard
Lang Tang,NPL000030000,standard
Rawdah,YEM000011000,standard
Lawdar,YEM000012000,standard
Hill Braun,AUS000392000,standard
Laura,AUS000393000,standard
Lara station,AUS000394000,standard
Laurie R.,CAN000348000,standard
Lehrer,PNG000248000,standard
Figure Amotuo Austria thunder Island,PYF000033000,standard
Radar port,PRY000009000,standard
Reid Doug,USAAP1291000,standard
Reid Deal,CAN000349000,standard
Red,USAAP1292000,standard
Redcliffe,VUT000030000,standard
Red Thacker Lake,CAN000350000,standard
Redencao,BRA000219000,standard
Reggina,GUF000001000,standard
Thunder storm,ISL000027000,standard
Thunder Fort,CAN000351000,standard
Reva,IND000094000,standard
Revelo,ZAF000044000,standard
Reyes,BOL000018000,standard
Rengat,IDN000137000,standard
Leo Furio,CRI000017000,standard
Crioja,PER000019000,standard
Rio Mayo,ARG000046000,standard
Lyoto Silio,ARG000047000,standard
Leo Ondo,ARG000048000,standard
Reed City,USAAP1293000,standard
Reedsville,USAAP1294000,standard
Leaf Said,USAAP1295000,standard
Rivers,CAN000352000,standard
Rivers Hussein Leite,CAN000353000,standard
Wrigley,CAN000354000,standard
In the town,BRA000220000,standard
Puerto Rico,COL000109000,standard
Puerto Rico,BOL000019000,standard
Fort Reliance,CAN000355000,standard
Al ham,GBR000083000,standard
Richland,USAAP1296000,standard
Rial port,CAN000356000,standard
During the plain,PNG000249000,standard
Leo Pohl Dina,BRA000221000,standard
Lieback,PHL000056000,standard
Li Ben Li,COD000037000,standard
Liboi,KEN000022000,standard
Lev snow,SWE000044000,standard
Livramento,BRA000222000,standard
Leif La Petz,CAN000357000,standard
Leake Rick,AUS000395000,standard
Licques Madagascar,MWI000007000,standard
Leila Barry,IND000095000,standard
Lima Ackles,ZAF000045000,standard
Linosa,ITA000026000,standard
Lissade M,AUS000396000,standard
Lisala,COD000038000,standard
Fort Worth,USAAP1297000,standard
Little Grande La Petz,CAN000358000,standard
Gilman Voss Fort,USAAP1298000,standard
Liwonde,MWI000008000,standard
Fort liard,CAN000359000,standard
Wood forest,AUS000397000,standard
Linda downs,AUS000398000,standard
Lyndhurst,AUS000399000,standard
Linjialin plus,PNG000250000,standard
Lincoln DeRossi Sue Seth,ARG000049000,standard
Liu volex Pakistan,IDN000138000,standard
Sulfur Huangdao,JPN000110000,standard
Long Dong,COL000110000,standard
Barra,AGO000022000,standard
Long Rapp,MHL000029000,standard
Long river,COD000039000,standard
Ron Cope E,ARG000050000,standard
Longley,USAAP1299000,standard
Long rock,USAAP1300000,standard
Long Saimaduo,MYS000031000,standard
Longsukang,MYS000032000,standard
Li Min,BRA000223000,standard
Luabo,MOZ000019000,standard
Luawu,AGO000023000,standard
Luena,AGO000024000,standard
Lueger Jana Hei,SOM000019000,standard
Lucapa,AGO000025000,standard
Lukulu,ZMB000011000,standard
Lumi de Pa,GUY000016000,standard
Lumubo,MOZ000020000,standard
Lum Gina E,PNG000251000,standard
Lou ta,NPL000031000,standard
Lusambo,COD000040000,standard
Lu Yan galani,KEN000023000,standard
Luiza,COD000041000,standard
Santo rumbel,GTM000010000,standard
Lubin,CAN000360000,standard
Robinson R.,PNG000252000,standard
Robinson R.,AUS000400000,standard
Rube West,IND000096000,standard
Rutsker,UKR000022000,standard
Lu De Guo Guo Guo,NPL000032000,standard
Rupert,USAAP1301000,standard
Lou Sai Chis,SDN000019000,standard
Rutland Prens,AUS000401000,standard
Root M Parker,AUS000402000,standard
Rutten,IDN000139000,standard
Luti,PNG000253000,standard
Lou Hickey Hickey,ZAF000046000,standard
Louisa,USAAP1302000,standard
louisbourg,USAAP1303000,standard
Lusanger,COD000042000,standard
Lu Zaba,AGO000026000,standard
Long Pasia,MYS000033000,standard
Rendell Lopez,ZAF000047000,standard
Rendo,NAM000025000,standard
London gold,GBR000084000,standard
Renton,USAAP1304000,standard
Rangpur,BGD000007000,standard
Lunlvke,IDN000140000,standard
John Boehner,AUS000403000,standard
Robin Hood,AUS000404000,standard
Robin Vail,AUS000405000,standard
Rhodri Guizi de Mendoza,PER000020000,standard
Luo,IDN000141000,standard
rolpa,NPL000033000,standard
Rockert,IDN000142000,standard
Rock ratio,AUS000406000,standard
Rockhampton downs,AUS000407000,standard
Rome Falcone,USAAP1305000,standard
Ropal Barr,AUS000408000,standard
Ropal Vallee,AUS000409000,standard
Rosser Bos,AUS000410000,standard
San Carlo,AUS000411000,standard
Roces Poynter,USAAP1306000,standard
Ross Leaf,CAN000361000,standard
Rotonda,USAAP1307000,standard
Rotuma,FJI000021000,standard
Luowanbei,USAAP1308000,standard
Robore,BOL000020000,standard
Rosita,NIC000004000,standard
GeorgeRoyHill,AUS000412000,standard
Luoani,PNG000254000,standard
Lobatse,BWA000011000,standard
Lorne,MHL000030000,standard
Logan,USAAP1309000,standard
Lo Beh Geier Head,GBR000085000,standard
Lodja,COD000043000,standard
Rock,AUS000413000,standard
Rock Potter,USAAP1310000,standard
Port Loko,USAAP1311000,standard
Loralai,PAK000033000,standard
Lorain,AUS000414000,standard
Lorica,COL000111000,standard
Luo Ling,USAAP1312000,standard
Lopez Demy Fagafaga,COL000112000,standard
Losangeles Taff Rene J,GTM000011000,standard
Los Alamos,USAAP1313000,standard
Los Anders,CHL000034000,standard
Los Banos,USAAP1314000,standard
Los Roques,VEN000039000,standard
Los Manu Kors,ARG000051000,standard
Los Chi Les,CRI000018000,standard
Lo Matus Weil,AUS000415000,standard
Luowayi,PNG000255000,standard
Mao,TCD000010000,standard
mabaruma,GUY000017000,standard
Horse of arrival,PNG000256000,standard
Ma Bulba,AUS000416000,standard
Martin Canin,USAAP1315000,standard
Marty,PHL000057000,standard
Marty Lovallo,MDG000043000,standard
Maenye,ZWE000006000,standard
Maldah,IND000097000,standard
Marr,USAAP1316000,standard
Mar Gallimard,PNG000257000,standard
Marca Parker,AUS000417000,standard
Marcala,HND000020000,standard
Mull,AUS000418000,standard
Malta,USAAP1317000,standard
Magdagachi,RUS000072000,standard
Magdalena,BOL000021000,standard
Magway,MMR000029000,standard
Mahathir Nolo,MDG000044000,standard
Maher Riha Nish,GBR000086000,standard
Mahendra Geer,NPL000034000,standard
Manzini,PNG000258000,standard
Maja Luke,MOZ000021000,standard
Makin,KIR000011000,standard
Maquinchao,ARG000052000,standard
Na na na,COG000017000,standard
Markal,ECU000014000,standard
Macanal,COL000113000,standard
marcus,ECU000015000,standard
O Ma Kai,AUS000419000,standard
Marco Island,USAAP1318000,standard
Makokou,GAB000024000,standard
Markham,USAAP1319000,standard
Marx,USAAP1320000,standard
Mark Houstton,USAAP1321000,standard
Markku M Di,NGA000014000,standard
Marcus Island,JPN000111000,standard
The horse boast,COG000018000,standard
Malabang,PHL000058000,standard
Malad City,USAAP1322000,standard
Mara Kay,KIR000012000,standard
