code,vendor_type,alias
RUS000SKX000,standard_air,萨兰斯克
RUS000LNX000,standard_air,斯摩棱斯克
RUS000058000,standard_air,托博尔斯克
RUS000059000,standard_air,维里克耶鲁克
RUS000VLG000,standard_air,沃洛格达
RUS000IJK000,standard_air,伊热夫斯克
RUS000IVO000,standard_air,伊万诺沃
DNK000012000,standard_air,沃延斯
BGR000003000,standard_air,锡利斯特拉
BLR0000HO000,standard_air,戈梅利
IRL000009000,standard_air,斯比多
MEX000CLY000,standard_air,塞拉亚
MEX000038000,standard_air,拉戈斯 德莫雷诺
MEX000039000,standard_air,普塔 赤瓦托
MEX000040000,standard_air,圣费利佩
NZL000037000,standard_air,达加维尔
NZL000038000,standard_air,马塔马塔
NZL000039000,standard_air,塔卡卡
NZL000040000,standard_air,怀罗阿
BRA000128000,standard_air,阿拉蓬加斯
BRA000129000,standard_air,卡库尔
BRA000130000,standard_air,卡莫辛
BRA000131000,standard_air,坎普斯
BRA000132000,standard_air,坎纳维埃拉斯
BRA000133000,standard_air,卡拉韦拉斯
BRA000134000,standard_air,卡罗林纳
BRA000135000,standard_air,卡鲁阿鲁
BRA000136000,standard_air,多拉杜斯
BRA000137000,standard_air,埃雷欣
BRA000138000,standard_air,费拉迪圣安娜
BRA000139000,standard_air,瓜拉普阿瓦
BRA000140000,standard_air,伊塔布纳
BRA000141000,standard_air,纳努基
BRA000142000,standard_air,欧里纽斯
BRA000143000,standard_air,帕苏斯
BRA000144000,standard_air,帕图布兰库
BRA000145000,standard_air,波苏阿雷格里
BRA000146000,standard_air,普拉多
BRA000147000,standard_air,雷森迪
BRA000148000,standard_air,里奥格兰德河
BRA000149000,standard_air,南圣克鲁斯
BRA000150000,standard_air,索里
BRA000151000,standard_air,坦格拉达塞拉
BRA000152000,standard_air,托雷斯
BOL000ORU000,standard_air,奥鲁罗
BOL000010000,standard_air,圣伊格纳西奥德贝拉斯科
ECU000007000,standard_air,希皮哈帕
ECU000008000,standard_air,拉塔昆加
ECU000009000,standard_air,曼塔
COL000055000,standard_air,希拉多特
COL000056000,standard_air,索加莫索
COL000057000,standard_air,图尔沃
PER000012000,standard_air,查克波亚斯
ZAF000024000,standard_air,兰塞里亚
ZAF000025000,standard_air,马盖特
ZAF000MZQ000,standard_air,姆库泽
ZAF000026000,standard_air,姆图巴图巴
ZAF000027000,standard_air,塞康达
ZAF000028000,standard_air,弗雷登达尔
ZAF000029000,standard_air,弗雷黑德
EGY000013000,standard_air,达赫莱绿洲
EGY000014000,standard_air,塞得港
RUS000PKC000,standard_air,彼得罗巴甫洛夫斯克
KHM000002000,standard_air,库拉蒂
KHM000003000,standard_air,波贝
LAO000004000,standard_air,塔凯克
LKA000JAF000,standard_air,贾夫纳
IND000061000,standard_air,瓜廖尔
IND000062000,standard_air,杰格德尔布尔
IND000063000,standard_air,坎普尔
IDN000076000,standard_air,炽布
IDN000077000,standard_air,芝拉扎
IDN000078000,standard_air,井里汶
IDN000079000,standard_air,杜迈
IDN000080000,standard_air,卡里姆加瓦
IDN000081000,standard_air,马诺夸里
IDN000082000,standard_air,普禾加多
VNM000017000,standard_air,藩朗
VNM000018000,standard_air,夸义
SAU000019000,standard_air,欧奈宰
SAU000KMX000,standard_air,海米斯穆谢特
PER000013000,standard_air,皮斯科
PER000014000,standard_air,塔拉拉
VEN000023000,standard_air,卡奈玛
URY0000DU000,standard_air,杜拉斯诺
URY000002000,standard_air,梅洛
URY0000SL000,standard_air,萨尔托
CHL000020000,standard_air,安库德
CHL000021000,standard_air,察伊藤
CHL000022000,standard_air,奥瓦耶
CHL000023000,standard_air,威廉斯港
CRI000012000,standard_air,托尔图格罗
HND000010000,standard_air,格拉西亚斯
GTM0000RE000,standard_air,雷塔卢莱乌
CMR000009000,standard_air,克里比
MAR000009000,standard_air,萨菲
MAR000010000,standard_air,西迪伊夫尼
NAM000013000,standard_air,纳穆托尼
NAM000014000,standard_air,奥考奎约
NAM000015000,standard_air,奥特黑瓦润格
NAM000016000,standard_air,斯瓦科普蒙德
ZAF000030000,standard_air,恩潘盖尼
ZAF000031000,standard_air,哈里史密斯
ZAF000KXE000,standard_air,克莱克斯多普
VNM000019000,standard_air,三歧
ZWE000004000,standard_air,穆塔雷 
USAAP1041000,standard_air,比维尔
USAAP1042000,standard_air,锡尔堡
GBR000069000,standard_air,罗契斯特
PHL000040000,standard_air,甘米银/东米萨米斯
AUS000245000,standard_air,多尔比
AUS000246000,standard_air,福布斯
IND000064000,standard_air,戈勒克布尔
AUS000247000,standard_air,霍克
IND000065000,standard_air,胡布利
PHL000041000,standard_air,伊皮尔
MYS0SRKPI000,standard_air,加帛
MYS000026000,standard_air,肯尼高
MYS000027000,standard_air,居茶
KHM0000KM000,standard_air,磅湛
IND000066000,standard_air,哥打
ZAF000032000,standard_air,莱迪斯密斯
THA000016000,standard_air,华富里
AUS000248000,standard_air,玛瑞巴
AUS000249000,standard_air,纳拉库特
ZAF000NCS000,standard_air,纽卡斯尔
PHL000042000,standard_air,帕加迪安
IDN000083000,standard_air,巴拉巴特
ZAF000033000,standard_air,皇后镇
THA000045000,standard_air,黎逸
IND000067000,standard_air,鲁吉拉
LAO0000SL000,standard_air,沙拉湾
MYS0SBSMM000,standard_air,仙本那
NZL000041000,standard_air,斯图尔特岛
MYS000028000,standard_air,塔曼尼加拉
IDN000084000,standard_air,塔纳托拉佳
IDN000085000,standard_air,打横市
ZAF000THY000,standard_air,托霍延杜
THA000115000,standard_air,程逸府
VNM000020000,standard_air,永隆
IDN000086000,standard_air,哇嵋纳
AUS000250000,standard_air,西怀厄朗
BRA000153000,standard_air,林斯
FRA000087000,standard_air,奥伯纳
IND000068000,standard_air,纳西克
USAAP1043000,standard_air,奥塔姆瓦
RUS000URS000,standard_air,库尔斯克
RUS000TAM000,standard_air,坦波夫
RUS000TUL000,standard_air,图拉
RUS000060000,standard_air,沃洛涅日
RUS000061000,standard_air,新罗西斯克
LVA000VSL000,standard_air,文茨皮尔斯
MYS000029000,standard_air,利浪
PHL000043000,standard_air,桑阿桑阿
IND000SHL000,standard_air,西隆
PHL000044000,standard_air,塔威塔威
FSM000003000,standard_air,雅浦群岛
IND000069000,standard_air,楠德德
THA000076000,standard_air,碧差汶
RUS000062000,standard_air,卡马河畔切尔尼
PHL000045000,standard_air,霍洛
KHM000004000,standard_air,西哈努克城
AGO000009000,standard_air,孙贝
USAAP1044000,standard_air,库欣
USAAP1045000,standard_air,伦纳德
USAAP1046000,standard_air,休哥
USAAP1047000,standard_air,锡林斯格罗夫
AUS000251000,standard_air,扬
IND000070000,standard_air,德帕里佐
IND000071000,standard_air,达拉姆萨拉
USAAP1048000,standard_air,莫里尔顿
AUS000252000,standard_air,因准
AUS000253000,standard_air,辛格尔顿
BWA000005000,standard_air,朱瓦能 
DNK000013000,standard_air,莱斯岛
IDN000087000,standard_air,苏民纳
LAO0000XA000,standard_air,沙耶武里
MMR000022000,standard_air,帕安
NAM000017000,standard_air,奥沙卡蒂
NAM000018000,standard_air,楚梅布
NZL000042000,standard_air,大巴里尔岛
PHL000046000,standard_air,丹达
ZAF000KMH000,standard_air,库鲁曼
USAAP1049000,standard_air,科图拉
USAAP1050000,standard_air,独立村
USAAP1051000,standard_air,约翰迪
USAAP1052000,standard_air,莱昂斯
USAAP1053000,standard_air,帕克福尔斯
USAAP1054000,standard_air,韦尔斯维尔
AFG000002000,standard_air,提林库特
AFG000MZR000,standard_air,马扎里沙里夫
AFG000HEA000,standard_air,赫拉特
AFG000003000,standard_air,昆都士
EGY000015000,standard_air,阿莱姆港
AUS000254000,standard_air,穆兰巴赫
AUS000255000,standard_air,雷文斯索普
AUS000256000,standard_air,艾尔利海滩
COL000058000,standard_air,圣约瑟德尔瓜
COL000059000,standard_air,拉马卡雷纳
COL000060000,standard_air,萨拉瓦内
COL000061000,standard_air,塔拉帕卡
COL000062000,standard_air,塔梅
COL000063000,standard_air,维拉加佐恩
COL000064000,standard_air,努基
COL000065000,standard_air,奥卡纳
COL000066000,standard_air,伊尼里达港
COL000067000,standard_air,莱吉萨莫港
COL000068000,standard_air,米图
COL000069000,standard_air,拉佩德雷拉
COL000070000,standard_air,拉乔雷拉
COL000071000,standard_air,卡雷尼奥港
COL000072000,standard_air,瓜比
CAN000252000,standard_air,贝克湖
PER000015000,standard_air,廷戈玛丽亚
PER000016000,standard_air,豪哈
PER000017000,standard_air,安塔
ISR000003000,standard_air,奥瓦达
IND000072000,standard_air,杜蒂戈林
IND000073000,standard_air,安拉阿巴德
IND000PNY000,standard_air,本地治里
IDN000088000,standard_air,梅兰瓜内
IDN000089000,standard_air,波马拉
IDN000090000,standard_air,马穆朱
IDN000091000,standard_air,拉布哈
IDN000092000,standard_air,卢武克
IDN000093000,standard_air,米拉务
IDN000094000,standard_air,凯马纳
IDN000095000,standard_air,哥打巴卢
IDN000096000,standard_air,纳比雷
IDN000097000,standard_air,波索
IDN000098000,standard_air,兰格尔
IDN000099000,standard_air,司马威
IDN000100000,standard_air,丹戎槟榔
IDN000101000,standard_air,法克法克
IDN000102000,standard_air,卡乌
IDN000103000,standard_air,纳图纳拉奈
SEN000001000,standard_air,斯克林角
PHL000047000,standard_air,卡瓦廷
PAK000023000,standard_air,锡亚尔科特
CUB000023000,standard_air,圣克拉拉 
IDN000104000,standard_air,古农西托利 
NGA000010000,standard_air,埃努古
BLR000001000,standard_air,格罗德诺 
CAN000253000,standard_air,拉蒂克 
BRA000154000,standard_air,龙多诺波利斯
BRA000155000,standard_air,卡萨多尔
BRA000156000,standard_air,卡塞里斯
BRA000157000,standard_air,康科迪亚
BRA000158000,standard_air,迪维诺波利斯
BRA000159000,standard_air,瓜雅拉米林
BRA000160000,standard_air,伊雷塞
BRA000161000,standard_air,伊图贝拉
BRA000162000,standard_air,雅科比纳
BRA000163000,standard_air,热基耶
BRA000164000,standard_air,若阿萨巴
BRA000165000,standard_air,尼古兰迪亚
BRA000166000,standard_air,巴拉那瓜
BRA000167000,standard_air,帕托斯德米纳斯
BRA000168000,standard_air,皮库斯
BRA000169000,standard_air,国立波尔图
BRA000170000,standard_air,圣马特乌斯
BRA000171000,standard_air,阿拉瓜亚河畔圣米格尔
BRA000172000,standard_air,泰赫拉德弗雷塔斯
BRA000173000,standard_air,特莱马库博尔巴
BRA000174000,standard_air,特奥菲卢奥托尼
BRA000175000,standard_air,乌穆阿拉马
BRA000176000,standard_air,维列纳
BRA000177000,standard_air,沃图波兰加
USAAP1055000,standard_air,奇诺
USAAP1056000,standard_air,康普顿
USAAP1057000,standard_air,康纳斯维尔
USAAP1058000,standard_air,科克伦
USAAP1059000,standard_air,克鲁克斯顿
USAAP1060000,standard_air,迪科拉
USAAP1061000,standard_air,多伊尔斯敦
USAAP1062000,standard_air,杜克
USAAP1063000,standard_air,大马雷
USAAP1064000,standard_air,哈维
USAAP1065000,standard_air,霍奎厄姆
USAAP1066000,standard_air,亨延堡
USAAP1067000,standard_air,杰克珀特
USAAP1068000,standard_air,凯默勒
USAAP1069000,standard_air,莱德维尔
USAAP1070000,standard_air,林顿维尔
USAAP1071000,standard_air,麦基诺岛
USAAP1072000,standard_air,梅里尔
USAAP1073000,standard_air,新里士满
USAAP1074000,standard_air,帕拉舍斯
USAAP1075000,standard_air,佩奥尼亚
USAAP1076000,standard_air,帕斯卡吉拉
USAAP1077000,standard_air,菲利普斯堡
ESP000HUC000,standard_air,韦斯卡
AUS000257000,standard_air,特莫拉
AUS000258000,standard_air,诺斯曼
AUS000259000,standard_air,曼吉马普
AUS000260000,standard_air,里齐蒙得
AUS000261000,standard_air,库塔曼德拉
AUS000262000,standard_air,克莱蒙特
AUS000263000,standard_air,科利
AUS000264000,standard_air,冈尼达
AUS000265000,standard_air,奥费斯岛
AUS000266000,standard_air,米德莱蒙
CAN000254000,standard_air,圣安东尼
CAN000255000,standard_air,切特温德
CAN000256000,standard_air,梅多莱克
CAN000257000,standard_air,马尼图瓦奇
CAN000258000,standard_air,拉萨尔
CAN000259000,standard_air,柯克兰莱克
CAN000260000,standard_air,柯尔特斯湾
CAN000261000,standard_air,福里斯特维尔
CAN000262000,standard_air,弗朗西斯堡
CAN000263000,standard_air,布朗萨布隆
CAN000264000,standard_air,埃默斯
USAAP1078000,standard_air,普赖恩维尔
USAAP1079000,standard_air,里菲吉奥
USAAP1080000,standard_air,罗索
USAAP1081000,standard_air,萨蒙
USA000SGT000,standard_air,斯图加特
USAAP1082000,standard_air,蒂巴城
USAAP1083000,standard_air,韦恩斯堡
USAAP1084000,standard_air,白硫磺泉镇
USAAP1085000,standard_air,耶灵顿
JPN000105000,standard_air,佐渡
CAN000265000,standard_air,里维耶尔迪卢
GBR000070000,standard_air,费克纳姆
GBR000071000,standard_air,罗斯西
ITA000MSN000,standard_air,墨西拿
BEL000003000,standard_air,祖瑟尔
DZA000016000,standard_air,盖巴拉
ARG000020000,standard_air,艾尔麦登
ARG000021000,standard_air,罗卡将军镇
ARG000022000,standard_air,戈亚
ARG000023000,standard_air,梅塞德斯
ARG000024000,standard_air,蒙特卡塞罗斯
ARG000025000,standard_air,奥拉瓦里亚
ARG000026000,standard_air,佩瓦霍
ARG000027000,standard_air,德塞阿多港
ARG000028000,standard_air,雷孔基斯塔
ARG000029000,standard_air,塔塔加尔
ARG000030000,standard_air,多洛雷斯镇
IRL000010000,standard_air,伊尼什曼岛
AUS000267000,standard_air,查特斯堡
BGR000004000,standard_air,特尔戈维什特
BOL000011000,standard_air,卡米里
BOL000012000,standard_air,鲁雷纳瓦克
BOL000013000,standard_air,圣何塞－德奇基托斯
RUS0000IN000,standard_air,马加斯
RUS000VLA000,standard_air,弗拉季高加索
CMR000010000,standard_air,姜镇
CMR000011000,standard_air,兰贝 
DEU000052000,standard_air,吉伯尔施塔特
DEU000053000,standard_air,弗里茨拉尔
CHL000024000,standard_air,奇廉
CHL000025000,standard_air,巴耶纳尔
CHL000026000,standard_air,小智利
CHL000027000,standard_air,科持拉恩
COL000073000,standard_air,马里基塔
IND000074000,standard_air,希萨尔
IND000075000,standard_air,丹巴德
IND000076000,standard_air,瑟德纳
DOM000006000,standard_air,康斯坦泽
COL000074000,standard_air,圣胡安塞萨尔
COL000075000,standard_air,阿坎迪
IND000DAM000,standard_air,达曼
PAK000024000,standard_air,穆扎法拉巴德
PRI000007000,standard_air,塞瓦
HTI000004000,standard_air,雅克梅勒
MLI0000SG000,standard_air,塞古
VEN000024000,standard_air,圣克里斯托瓦尔
UZB0000NW000,standard_air,纳沃伊
ZMB000005000,standard_air,钦戈拉
ZMB000006000,standard_air,奇帕塔
FIN000015000,standard_air,考哈约基
ISL000019000,standard_air,勒伊法赫本
ISL000020000,standard_air,弗拉泰里
SVK000002000,standard_air,卢切内茨
URY000003000,standard_air,里维埃拉
PAN000016000,standard_air,普拉尔齐科
ECU000010000,standard_air,马查拉
GLP000006000,standard_air,特尔-德-巴斯
KAZ000EKB000,standard_air,埃基巴斯图兹
KAZ000010000,standard_air,塔尔迪库尔干
HND0000CM000,standard_air,科马亚瓜
HND0000CP000,standard_air,科潘
HND000011000,standard_air,胡蒂卡尔帕
HND000012000,standard_air,乌蒂拉
GHA000001000,standard_air,塔科拉迪
NAM000019000,standard_air,戈巴比斯
NAM000020000,standard_air,卡拉斯堡
NPL000018000,standard_air,廓尔喀
NPL000019000,standard_air,梅加乌里
NIC000002000,standard_air,科恩岛
SEN000002000,standard_air,里夏尔托勒
FLK000001000,standard_air,斯坦利
VCT000004000,standard_air,棕榈岛
VGB000002000,standard_air,托尔托拉岛
GTM0000QZ000,standard_air,克萨尔特南戈
EST000002000,standard_air,卡德拉
EGY000016000,standard_air,拉曼丹
MAR000011000,standard_air,坦坦
UKR000095000,standard_air,米尔哥罗德
SWE000043000,standard_air,伊德勒
CRI00000L000,standard_air,利蒙
GTM000002000,standard_air,锐澳杜尔斯
ZAF000034000,standard_air,塔巴恩丘
GEO000003000,standard_air,苏呼米
BRA000178000,standard_air,科阿里
BRA000179000,standard_air,埃鲁内佩
BRA000180000,standard_air,保罗阿方索
BRA000181000,standard_air,巴纳伊巴
BRA000182000,standard_air,里奥贝尔德
BRA000183000,standard_air,瓦伦萨
RUS000063000,standard_air,佩韦克
KEN000011000,standard_air,洛德瓦尔
NGA000011000,standard_air,伊洛林
NGA000012000,standard_air,乔斯
NGA000013000,standard_air,约拉
USAAP1086000,standard_air,科菲维尔
USAAP1087000,standard_air,帕森斯
USAAP1088000,standard_air,普莱森顿
USAAP1089000,standard_air,斯特劳德
USAAP1090000,standard_air,文德
JPN000106000,standard_air,壹歧岛
USAAP1091000,standard_air,劳伦斯维尔
USAAP1092000,standard_air,谢尔顿
USAAP1093000,standard_air,乔治敦
USAAP1094000,standard_air,谢尔比
USAAP1095000,standard_air,福里斯特城
USAAP1096000,standard_air,森丹斯
USAAP1097000,standard_air,尼尼尔奇克
USAAP1098000,standard_air,威洛
VEN000025000,standard_air,卡拉沃索
USAAP1099000,standard_air,马尼斯蒂克
USAAP1100000,standard_air,托科阿
CAN000266000,standard_air,贝克莫
VNM000021000,standard_air,楚莱
AUS000268000,standard_air,钦奇利亚
AUS000269000,standard_air,埃文斯头
AUS000270000,standard_air,米莉森特
AUS000271000,standard_air,蒙托
USAAP1101000,standard_air,泊鲁
USA0GACIR000,standard_air,开罗
USAAP1102000,standard_air,卡里布
USAAP1103000,standard_air,沃珀顿
USAAP1104000,standard_air,斯潘塞
USAAP1105000,standard_air,科尔曼
ETH000029000,standard_air,胡梅拉
ETH000030000,standard_air,拉里贝拉
SAU000020000,standard_air,代瓦迪米
PAK000025000,standard_air,兹霍布
USAAP1106000,standard_air,康瑟尔
PAK000026000,standard_air,达尔本丁
GBR000072000,standard_air,费尔福德
GBR000073000,standard_air,马尔岛
PHL000048000,standard_air,安吉利斯马布拉卡特
KAZ000011000,standard_air,科科舍塔
KAZ000012000,standard_air,塞米伊
KAZ000013000,standard_air,江布尔州
MOZ000012000,standard_air,伊尼扬巴内
NPL000020000,standard_air,法普鲁
CAN000267000,standard_air,108英里兰奇
YEM000007000,standard_air,阿博瑟
TCD000004000,standard_air,阿布德亚
CAN000268000,standard_air,阿蒂科肯
OMN000005000,standard_air,阿尔考德
GRL000031000,standard_air,阿尔苏克
SYR000002000,standard_air,阿尔陶拉
AUS000272000,standard_air,阿盖尔
KWT000001000,standard_air,阿赫迈德－阿尔贾博尔
CAN000269000,standard_air,阿克拉维克
MEX000041000,standard_air,阿库尼亚城
