code,description,country,state,city,district,abbreviation
USAAP1006000,,United States of America (USA),,Jasper ,,
USAAP1007000,,United States of America (USA),,Junction ,,
USAAP1008000,,United States of America (USA),,Kayenta ,,
USAAP1009000,,United States of America (USA),,Lake Jackson ,,
USAAP1010000,,United States of America (USA),,Lakehurst ,,
USAAP1011000,,United States of America (USA),,Lusk ,,
USAAP1012000,,United States of America (USA),,Madras ,,
USAAP1013000,,United States of America (USA),,Magnolia ,,
USAAP1014000,,United States of America (USA),,Marshfield ,,
USAAP1015000,,United States of America (USA),,Mcminnville ,,
USAAP1016000,,United States of America (USA),,Menominee ,,
USAAP1017000,,United States of America (USA),,Millinocket ,,
USAAP1018000,,United States of America (USA),,Mitchell ,,
USAAP1019000,,United States of America (USA),,Moberly ,,
USAAP1020000,,United States of America (USA),,Monahans ,,
USAAP1021000,,United States of America (USA),,Mount Holly ,,
USAAP1022000,,United States of America (USA),,Neosho ,,
USAAP1023000,,United States of America (USA),,Niles ,,
USAAP1024000,,United States of America (USA),,Ogallala ,,
USAAP1025000,,United States of America (USA),,Okmulgee ,,
USAAP1026000,,United States of America (USA),,O'Neill ,,
USAAP1027000,,United States of America (USA),,Oneonta ,,
USAAP1028000,,United States of America (USA),,Oskaloosa ,,
USAAP1029000,,United States of America (USA),,Ozark ,,
USAAP1030000,,United States of America (USA),,Ozona ,,
USAAP1031000,,United States of America (USA),,Painesville ,,
USAAP1032000,,United States of America (USA),,Paragould ,,
USAAP1033000,,United States of America (USA),,Payson ,,
USAAP1034000,,United States of America (USA),,Poplar Bluff ,,
USAAP1035000,,United States of America (USA),,Poulsbo ,,
USAAP1036000,,United States of America (USA),,Prairie Du Chien ,,
USAAP1037000,,United States of America (USA),,Pratt ,,
USAAP1038000,,United States of America (USA),,Ranger ,,
USAAP1039000,,United States of America (USA),,Raton ,,
USAAP1040000,,United States of America (USA),,Rice Lake ,,
AUS000207000,,Australia,,Biloela ,,
AUS000208000,,Australia,,Bowen ,,
AUS000209000,,Australia,,Camden ,,
AUS000210000,,Australia,,Casino ,,
AUS000211000,,Australia,,Colac ,,
AUS000212000,,Australia,,Corowa ,,
AUS000213000,,Australia,,Cowra ,,
AUS000214000,,Australia,,Denham ,,
AUS000215000,,Australia,,Deniliquin ,,
AUS000216000,,Australia,,Dongara ,,
AUS000217000,,Australia,,Goondiwindi ,,
AUS000218000,,Australia,,Gympie ,,
AUS000219000,,Australia,,Hay ,,
AUS000220000,,Australia,,Helenvale ,,
AUS000221000,,Australia,,Ingham ,,
AUS000222000,,Australia,,Jurien Bay ,,
AUS000223000,,Australia,,Kingaroy ,,
AUS000224000,,Australia,,Latrobe ,,
AUS000225000,,Australia,,Macksville ,,
AUS000226000,,Australia,,Mallacoota ,,
AUS000227000,,Australia,,Moorabbin ,,
AUS000228000,,Australia,,Nambucca Heads ,,
AUS000229000,,Australia,,Noosaville ,,
AUS000230000,,Australia,,Orbost ,,
AUS000231000,,Australia,,Renmark ,,
AUS000232000,,Australia,,Rottnest Island ,,
AUS000233000,,Australia,,Scone ,,
AUS000234000,,Australia,,Stanthorpe ,,
AUS000235000,,Australia,,Stawell ,,
AUS000236000,,Australia,,Streaky Bay ,,
AUS000237000,,Australia,,Tewantin ,,
AUS000238000,,Australia,,Tocumwal ,,
AUS000239000,,Australia,,Traralgon ,,
AUS000240000,,Australia,,Tumut ,,
AUS000241000,,Australia,,Turkey Creek ,,
AUS000242000,,Australia,,Wangaratta ,,
AUS000243000,,Australia,,Wondai ,,
AUS000244000,,Australia,,Wyndham ,,
CAN000215000,,Canada,,Alert Bay ,,
CAN000216000,,Canada,,Alma ,,
CAN000217000,,Canada,,Bonnyville ,,
CAN000218000,,Canada,,Brandon ,,
CAN000219000,,Canada,,Bromont ,,
CAN000220000,,Canada,,Cochrane ,,
CAN000221000,,Canada,,Cold Lake ,,
CAN000222000,,Canada,,Corner Brook ,,
CAN000223000,,Canada,,Courtenay ,,
CAN000224000,,Canada,,Creston ,,
CAN000225000,,Canada,,Digby ,,
CAN000226000,,Canada,,Drayton Valley ,,
CAN000227000,,Canada,,Edson ,,
CAN000228000,,Canada,,Estevan ,,
CAN000229000,,Canada,,Grande Cache ,,
CAN000230000,,Canada,,Greenwood ,,
CAN000231000,,Canada,,Haines Junction ,,
CAN000232000,,Canada,,High Prairie ,,
CAN000233000,,Canada,,Hudson Bay ,,
CAN000234000,,Canada,,Kincardine ,,
CAN000235000,,Canada,,Lac La Biche ,,
CAN000236000,,Canada,,Maniwaki ,,
CAN000237000,,Canada,,Merritt ,,
CAN000238000,,Canada,,Miramichi ,,
CAN000239000,,Canada,,North Battleford ,,
CAN000240000,,Canada,,Pembroke ,,
CAN000241000,,Canada,,Petawawa ,,
CAN000242000,,Canada,,Port Hawkesbury ,,
CAN000243000,,Canada,,Portage La Prairie ,,
CAN000244000,,Canada,,Rocky Mountain House ,,
CAN000245000,,Canada,,Sechelt ,,
CAN000246000,,Canada,,Slave Lake ,,
CAN000247000,,Canada,,Swift Current ,,
CAN000248000,,Canada,,Wawa ,,
CAN000249000,,Canada,,Whitecourt ,,
CAN000250000,,Canada,,Wiarton ,,
CAN000251000,,Canada,,Yorkton ,,
GBR000067000,,Great Britain (United Kingdom; England),,Odiham ,,
GBR000068000,,Great Britain (United Kingdom; England),,Shoreham-By-Sea ,,
DEU000051000,,Germany,,Rechlin ,,
ARG000016000,,Argentina,,Caviahue ,,
ARG000017000,,Argentina,,Concordia ,,
ARG000018000,,Argentina,,Tandil ,,
ARG000019000,,Argentina,,Villa Gesell ,,
JPN000104000,,Japan,,Hachinohe ,,
GRC000040000,,Greece,,Pyrgos ,,
UKR000015000,,Ukraine,,Kirovograd ,,
UKR000016000,,Ukraine,,Rivne ,,
UKR000017000,,Ukraine,,Sevastopol? ,,
TUR000020000,,Turkey,,Isparta ,,
NOR000071000,,Norway,,Notodden ,,
GEO000002000,,Georgia,,Kutaisi ,,
FIN000014000,,Finland,,Kitee ,,
RUS000056000,,Russian Federation,,Kurgan ,,
RUS000057000,,Russian Federation,,Rybinsk ,,
RUS000058000,,Russian Federation,,Tobolsk ,,
RUS000059000,,Russian Federation,,Velikiye Luki ,,
DNK000012000,,Denmark,,Vojens ,,
BGR000003000,,Bulgaria,,Silistra ,,
IRL000009000,,Ireland,,Spiddal ,,
MEX000038000,,Mexico,,Lagos De Moreno ,,
MEX000039000,,Mexico,,Punta Chivato ,,
MEX000040000,,Mexico,,Sao Filipe ,,
NZL000037000,,New Zealand,,Dargaville ,,
NZL000038000,,New Zealand,,Matamata ,,
NZL000039000,,New Zealand,,Takaka ,,
NZL000040000,,New Zealand,,Wairoa ,,
BRA000128000,,Brazil,,Arapongas ,,
BRA000129000,,Brazil,,Cacoal ,,
BRA000130000,,Brazil,,Camocim ,,
BRA000131000,,Brazil,,Campos ,,
BRA000132000,,Brazil,,Canavieiras ,,
BRA000133000,,Brazil,,Caravelas ,,
BRA000134000,,Brazil,,Carolina ,,
BRA000135000,,Brazil,,Caruaru ,,
BRA000136000,,Brazil,,Dourados ,,
BRA000137000,,Brazil,,Erechim ,,
BRA000138000,,Brazil,,Feira De Santana ,,
BRA000139000,,Brazil,,Guarapuava ,,
BRA000140000,,Brazil,,Itabuna ,,
BRA000141000,,Brazil,,Nanuque ,,
BRA000142000,,Brazil,,Ourinhos ,,
BRA000143000,,Brazil,,Passos ,,
BRA000144000,,Brazil,,Pato Branco ,,
BRA000145000,,Brazil,,Pouso Alegre ,,
BRA000146000,,Brazil,,Prado ,,
BRA000147000,,Brazil,,Resende ,,
BRA000148000,,Brazil,,Rio Grande ,,
BRA000149000,,Brazil,,Santa Cruz Do Sul ,,
BRA000150000,,Brazil,,Soure ,,
BRA000151000,,Brazil,,Tangara Da Serra ,,
BRA000152000,,Brazil,,Torres ,,
BOL000010000,,Bolivia,,San Ignacio De Velasco ,,
ECU000007000,,Ecuado,,Jipijapa ,,
ECU000008000,,Ecuado,,Latacunga ,,
ECU000009000,,Ecuado,,Manta ,,
COL000055000,,Colombia,,Girardot ,,
COL000056000,,Colombia,,Sogamoso ,,
COL000057000,,Colombia,,Turbo ,,
PER000012000,,Peru,,Chachapoyas ,,
ZAF000024000,,South Africa,,Lanseria ,,
ZAF000025000,,South Africa,,Margate ,,
ZAF000026000,,South Africa,,Mtubatuba ,,
ZAF000027000,,South Africa,,Secunda ,,
ZAF000028000,,South Africa,,Vredendal ,,
ZAF000029000,,South Africa,,Vryheid ,,
EGY000013000,,Egypt,,Dakhla Oasis ,,
EGY000014000,,Egypt,,Port Said ,,
KHM000002000,,Cambodia,,Kratie ,,
KHM000003000,,Cambodia,,Poipet ,,
LAO000004000,,Laos,,Thakhek ,,
IND000061000,,India,,Gwalior ,,
IND000062000,,India,,Jagdalpur ,,
IND000063000,,India,,Kanpur ,,
IDN000076000,,Indonesia,,Cepu ,,
IDN000077000,,Indonesia,,Cilacap ,,
IDN000078000,,Indonesia,,Cirebon ,,
IDN000079000,,Indonesia,,Dumai ,,
IDN000080000,,Indonesia,,Karimunjawa ,,
IDN000081000,,Indonesia,,Manokwari ,,
IDN000082000,,Indonesia,,Purwokerto ,,
VNM000017000,,Vietnam,,Phan Rang ,,
VNM000018000,,Vietnam,,Quang Ngai ,,
SAU000019000,,Saudi Arabia,,‘Unayzah ,,
PER000013000,,Peru,,Pisco ,,
PER000014000,,Peru,,Talara ,,
VEN000023000,,Venezuela,,Canaima ,,
URY000002000,,Uruguay,,Melo ,,
CHL000020000,,Chile,,Ancud ,,
CHL000021000,,Chile,,Chaitén ,,
CHL000022000,,Chile,,Ovalle ,,
CHL000023000,,Chile,,Puerto Williams ,,
CRI000012000,,Costa Rica,,Tortuguero ,,
HND000010000,,Honduras,,Gracias ,,
CMR000009000,,Cameroon,,Kribi ,,
MAR000009000,,Morocco,,Safi ,,
MAR000010000,,Morocco,,Sidi Ifni ,,
NAM000013000,,Namibia,,Namutoni ,,
NAM000014000,,Namibia,,Okaukuejo ,,
NAM000015000,,Namibia,,Otjiwarongo ,,
NAM000016000,,Namibia,,Swakopmund ,,
ZAF000030000,,South Africa,,Empangeni ,,
ZAF000031000,,South Africa,,Harrismith ,,
VNM000019000,,Vietnam,,Tamky ,,
ZWE000004000,,Zimbabwe,,Mutare ,,
USAAP1041000,,United States of America (USA),,Beeville(Texas) ,,
USAAP1042000,,United States of America (USA),,Fort Sill(Oklahoma) ,,
GBR000069000,,Great Britain (United Kingdom; England),,Rochester ,,
PHL000040000,,The Philippines,,Camiguin / Misamis Oriental ,,
AUS000245000,,Australia,,Dalby ,,
AUS000246000,,Australia,,Forbes ,,
IND000064000,,India,,Gorakhpur ,,
AUS000247000,,Australia,,Hawker ,,
IND000065000,,India,,Hubli ,,
PHL000041000,,The Philippines,,Ipil ,,
MYS000026000,,Malaysia,,Keningau ,,
MYS000027000,,Malaysia,,Jucha ,,
IND000066000,,India,,Kota ,,
ZAF000032000,,South Africa,,Ladysmith ,,
AUS000248000,,Australia,,Mareeba ,,
AUS000249000,,Australia,,Naracoorte ,,
PHL000042000,,The Philippines,,Pajiadian ,,
IDN000083000,,Indonesia,,Parapat ,,
ZAF000033000,,South Africa,,Quilpie ,,
IND000067000,,India,,Rourkela ,,
NZL000041000,,New Zealand,,Stuart Island ,,
MYS000028000,,Malaysia,,Taman Negara ,,
IDN000084000,,Indonesia,,Tana Toraja ,,
IDN000085000,,Indonesia,,Tasikmalaya ,,
THA000115000,,Thailand,,Uttaradit ,,
VNM000020000,,Vietnam,,Vinh Long ,,
IDN000086000,,Indonesia,,Wamena ,,
AUS000250000,,Australia,,West Wyalong ,,
BRA000153000,,Brazil,,Lins ,,
FRA000087000,,France,,Aubenas ,,
IND000068000,,India,,Nashik ,,
USAAP1043000,,United States of America (USA),,Ottumwa(Iowa) ,,
RUS000060000,,Russian Federation,,Voronezh ,,
RUS000061000,,Russian Federation,,Novorossiysk ,,
MYS000029000,,Malaysia,,Redang ,,
PHL000043000,,The Philippines,,Sanga Sanga ,,
PHL000044000,,The Philippines,,Tawitawi ,,
FSM000003000,,Federated States of Micronesia,,Yap ,,
IND000069000,,India,,Nanded ,,
RUS000062000,,Russian Federation,,Naberevnye Chelny ,,
PHL000045000,,The Philippines,,Jolo ,,
KHM000004000,,Cambodia,,Sihanoukville ,,
AGO000009000,,Angola,,Sumbe ,,
USAAP1044000,,United States of America (USA),,Cushing ,,
USAAP1045000,,United States of America (USA),,Leonardtown ,,
USAAP1046000,,United States of America (USA),,Hugo ,,
USAAP1047000,,United States of America (USA),,Selinsgrove ,,
AUS000251000,,Australia,,Young ,,
IND000070000,,India,,Deparizo ,,
IND000071000,,India,,Dharamsala ,,
USAAP1048000,,United States of America (USA),,Morrilton ,,
AUS000252000,,Australia,,Injune ,,
AUS000253000,,Australia,,Singleton ,,
BWA000005000,,Botswana,,Jwaneng ,,
DNK000013000,,Denmark,,Laesoe Island ,,
IDN000087000,,Indonesia,,Sumenep ,,
MMR000022000,,Myanmar (Burma),,Pa-An ,,
NAM000017000,,Namibia,,Oshakati ,,
NAM000018000,,Namibia,,Tsumeb ,,
NZL000042000,,New Zealand,,Great Barrier Island ,,
PHL000046000,,The Philippines,,Tandag ,,
USAAP1049000,,United States of America (USA),,Cotulla ,,
USAAP1050000,,United States of America (USA),,Independence ,,
USAAP1051000,,United States of America (USA),,John Day ,,
USAAP1052000,,United States of America (USA),,Lyons ,,
USAAP1053000,,United States of America (USA),,Park Falls ,,
USAAP1054000,,United States of America (USA),,Wellsville ,,
AFG000002000,,Afghanistan,,Tirinkot ,,
AFG000003000,,Afghanistan,,Kunduz ,,
EGY000015000,,Egypt,,Marsa Alam ,,
AUS000254000,,Australia,,Moranbah ,,
AUS000255000,,Australia,,Ravensthorpe ,,
AUS000256000,,Australia,,Airlie Beach ,,
COL000058000,,Colombia,,San Jose Del Gua ,,
COL000059000,,Colombia,,Lamacarena ,,
COL000060000,,Colombia,,Saravena ,,
COL000061000,,Colombia,,Tarapaca ,,
COL000062000,,Colombia,,Tame ,,
COL000063000,,Colombia,,Villagarzon ,,
COL000064000,,Colombia,,Nuqui ,,
COL000065000,,Colombia,,Ocana ,,
COL000066000,,Colombia,,Puerto Inirida ,,
COL000067000,,Colombia,,Puerto Leguizamo ,,
COL000068000,,Colombia,,Mitu ,,
COL000069000,,Colombia,,La Pedrera ,,
COL000070000,,Colombia,,La Chorrera ,,
COL000071000,,Colombia,,Puerto Carreno ,,
COL000072000,,Colombia,,Guapi ,,
CAN000252000,,Canada,,Baker Lake ,,
PER000015000,,Peru,,Tingo Maria ,,
PER000016000,,Peru,,Jauja ,,
PER000017000,,Peru,,Anta ,,
ISR000003000,,Israel,,Ovda ,,
IND000072000,,India,,Tuticorin ,,
IND000073000,,India,, Allahabad ,,
IDN000088000,,Indonesia,,Melangguane ,,
IDN000089000,,Indonesia,,Pomala ,,
IDN000090000,,Indonesia,,Mamuju ,,
IDN000091000,,Indonesia,,Labuha ,,
IDN000092000,,Indonesia,,Luwuk ,,
IDN000093000,,Indonesia,,Meulaboh ,,
IDN000094000,,Indonesia,,Kaimana ,,
IDN000095000,,Indonesia,,Kotabaru ,,
IDN000096000,,Indonesia,,Nabire ,,
IDN000097000,,Indonesia,,Poso ,,
IDN000098000,,Indonesia,,Wrangell ,,
IDN000099000,,Indonesia,, Lhoksumawe ,,
IDN000100000,,Indonesia,,Tanjung Pinang ,,
IDN000101000,,Indonesia,,Fak Fak ,,
IDN000102000,,Indonesia,,Kau ,,
IDN000103000,,Indonesia,,Natuna Ranai ,,
SEN000001000,,Senegal,,Cap Skirring ,,
PHL000047000,,The Philippines,,Cauayan ,,
PAK000023000,,Pakistan,,Sialkot ,,
CUB000023000,,Cuba,,Santa Clara ,,
IDN000104000,,Indonesia,,Gunungsitoli ,,
NGA000010000,,Nigeria,,Enugu ,,
BLR000001000,,Belarus,,Grodno ,,
CAN000253000,,Canada,,La Tuque ,,
BRA000154000,,Brazil,,Rondonopolis ,,
BRA000155000,,Brazil,,Cacador ,,
BRA000156000,,Brazil,,Caceres ,,
BRA000157000,,Brazil,,Concordia ,,
BRA000158000,,Brazil,,Divinopolis ,,
BRA000159000,,Brazil,,Guajará-Mirim ,,
BRA000160000,,Brazil,,Irece ,,
BRA000161000,,Brazil,,Itubera ,,
BRA000162000,,Brazil,,Jacobina ,,
BRA000163000,,Brazil,,Jequie ,,
BRA000164000,,Brazil,,Joacaba ,,
BRA000165000,,Brazil,,Niquelandia ,,
BRA000166000,,Brazil,,Paranagua ,,
BRA000167000,,Brazil,,Patos De Minas ,,
BRA000168000,,Brazil,,Picos ,,
BRA000169000,,Brazil,,Porto Nacional ,,
BRA000170000,,Brazil,,Sao Mateus ,,
BRA000171000,,Brazil,,Sao Miguel Do Araguaia ,,
BRA000172000,,Brazil,,Teixeira De Freitas ,,
BRA000173000,,Brazil,,Telemaco Borba ,,
BRA000174000,,Brazil,,Teofilo Otoni ,,
BRA000175000,,Brazil,,Umuarama ,,
BRA000176000,,Brazil,,Vilhena ,,
BRA000177000,,Brazil,,Votuporanga ,,
USAAP1055000,,United States of America (USA),,Chino ,,
USAAP1056000,,United States of America (USA),,Compton ,,
USAAP1057000,,United States of America (USA),,Connersville ,,
USAAP1058000,,United States of America (USA),,Cochrane ,,
USAAP1059000,,United States of America (USA),,Crookston ,,
USAAP1060000,,United States of America (USA),,Decorah ,,
USAAP1061000,,United States of America (USA),,Doylestown ,,
USAAP1062000,,United States of America (USA),,Duck ,,
USAAP1063000,,United States of America (USA),,Grand Marais ,,
USAAP1064000,,United States of America (USA),,Hawi ,,
USAAP1065000,,United States of America (USA),,Hoquiam ,,
USAAP1066000,,United States of America (USA),,Huntingburg ,,
USAAP1067000,,United States of America (USA),,Jackpot ,,
USAAP1068000,,United States of America (USA),,Kemmerer ,,
USAAP1069000,,United States of America (USA),,Leadville ,,
USAAP1070000,,United States of America (USA),,Lyndonville ,,
USAAP1071000,,United States of America (USA),,Mackinac Island ,,
USAAP1072000,,United States of America (USA),,Merrill ,,
USAAP1073000,,United States of America (USA),,New Richmond ,,
USAAP1074000,,United States of America (USA),,Palacios ,,
USAAP1075000,,United States of America (USA),,Paonia ,,
USAAP1076000,,United States of America (USA),,Pascagoula ,,
USAAP1077000,,United States of America (USA),,Philipsburg ,,
AUS000257000,,Australia,,Temora ,,
AUS000258000,,Australia,,Norseman ,,
AUS000259000,,Australia,,Manjimup ,,
AUS000260000,,Australia,,Richmond ,,
AUS000261000,,Australia,,Cootamundra ,,
AUS000262000,,Australia,,Clermont ,,
AUS000263000,,Australia,,Collie ,,
AUS000264000,,Australia,,Gunnedah ,,
AUS000265000,,Australia,,Orpheus Island ,,
AUS000266000,,Australia,,Middlemount ,,
CAN000254000,,Canada,,Saint Anthony ,,
CAN000255000,,Canada,,Chetwynd ,,
CAN000256000,,Canada,,Meadow Lake ,,
CAN000257000,,Canada,,Manitouwadge ,,
CAN000258000,,Canada,,La Sarre ,,
CAN000259000,,Canada,,Kirkland Lake ,,
CAN000260000,,Canada,,Cortes Bay ,,
CAN000261000,,Canada,,Forestville ,,
