code,description,country,state,city,district,abbreviation
CHN044053022,,China,Guangdong,Yunfu,Yunanxian,
CHN044053023,,China,Guangdong,Yunfu,Yunanxian,
CHN044053002,,China,Guangdong,Yunfu,Yunchengqu,
CHN037017025,,China,Shandong,Heze,Yunchengxian,
CHN013009003,,China,Hebei,Cangzhou,Yunhequ,
CHN033011025,,China,Zhejiang,Lishui,Yunhexian,
CHN032003003,,China,Jiangsu,Xuzhou,Yunlongqu,
CHN053029029,,China,Yunnan,Dali,Yunlongxian,
CHN042009023,,China,Hubei,Xiaogan,Yunmengxian,
CHN042003021,,China,Hubei,Shiyan,Yunxian,
CHN053009022,,China,Yunnan,Lincang,Yunxian,
CHN035006022,,China,Fujian,Zhangzhou,Yunxiaoxian,
CHN043006003,,China,Hunan,Yueyang,Yunxiqu,
CHN042003022,,China,Hubei,Shiyan,Yunxixian,
CHN052001003,,China,Guizhou,Guiyang,Yunyanqu,
CHN052022023,,China,Guizhou,Tongren,Yupingdongzuzizhixian,
CHN052003029,,China,Guizhou,Zunyi,Yuqingxian,
CHN015001004,,China,Inner Mongolia,Huhehaote,Yuquanqu,
CHN034005004,,China,Anhui,Maanshan,Yushanqu,
CHN036011023,,China,Jiangxi,Shangrao,Yushanxian,
CHN014007021,,China,Shanxi,Jinzhong,Yushexian,
CHN036005002,,China,Jiangxi,Xinyu,Yushuiqu,
CHN022001082,,China,Jilin,Changchun,Yushushi,
CHN063027021,,China,Qinghai,Yushu,Yushuxian,
CHN037008027,,China,Shandong,Jining,Yutaixian,
CHN013002029,,China,Hebei,Tangshan,Yutianxian,
CHN065032026,,China,Xinjiang,Hetian,Yutianxian,
CHN041002005,,China,Henan,Kaifeng,Yuwangtaiqu,
CHN014003022,,China,Shanxi,Yangquan,Yuxian,
CHN061008002,,China,Shaanxi,Yulin,Yuyangqu,
CHN033002081,,China,Zhejiang,Ningbo,Yuyaoshi,
CHN062001023,,China,Gansu,Lanzhoushi,Yuzhongxian,
CHN045009002,,China,Guangxi,Yulin,Yuzhouqu,
CHN041010081,,China,Henan,Xuchang,Yuzhoushi,
CHN063027022,,China,Qinghai,Yushu,Zaduoxian,
CHN013001029,,China,Hebei,Shijiazhuang,Zanhuangxian,
CHN013011021,,China,Hebei,Hengshui,Zaoqiangxian,
CHN042006083,,China,Hubei,Yangyang ,Zaoyangshi,
CHN063023023,,China,Qinghai,Huangnan,Zekuxian,
CHN044001083,,China,Guangdong,Guangzhou,Zengchengshi,
CHN042013002,,China,Hubei,Suizhou,Zengduqu,
CHN065031024,,China,Xinjiang,Kashi,Zepuxian,
CHN014005025,,China,Shanxi,Jincheng,Zezhouxian,
CHN054025022,,China,Tibet,Ali,Zhadaxian,
CHN015022023,,China,Inner Mongolia,Xingan,Zhalaiteqi,
CHN015007083,,China,Inner Mongolia,Hulunbeier,Zhalantunshi,
CHN015005026,,China,Inner Mongolia,Tongliao,Zhaluteqi,
CHN054022022,,China,Tibet,Shannan,Zhananxian,
CHN013007022,,China,Hebei,Zhangjiakou,Zhangbeixian,
CHN037003003,,China,Shandong,Zibo,Zhangdianqu,
CHN036007002,,China,Jiangxi,Ganzhou,Zhanggongqu,
CHN062005025,,China,Gansu,Tianshui,Zhangjiachuanhuizuzizhixian,
CHN032005082,,China,Jiangsu,Suzhou,Zhangjiagangshi,
CHN035008081,,China,Fujian,Longyan,Zhangpingshi,
CHN035006023,,China,Fujian,Zhangzhou,Zhangpuxian,
CHN037001081,,China,Shandong,Jinan,Zhangqiushi,
CHN036009082,,China,Jiangxi,Yichun,Zhangshushi,
CHN042003003,,China,Hubei,Shiyan,Zhangwanqu,
CHN021009022,,China,Liaoning,Fuxin,Zhangwuxian,
CHN062011025,,China,Gansu,Dingxi,Zhangxian,
CHN041004011,,China,Henan,Pingdingshan,Zhanhequ,
CHN037016024,,China,Shandong,Binzhou,Zhanhuaxian,
CHN021008002,,China,Liaoning,Yingkou,Zhanqianqu,
CHN053003028,,China,Yunnan,Qujing,Zhanyixian,
CHN035006024,,China,Fujian,Zhangzhou,Zhaoanxian,
CHN023012082,,China,Heilongjiang,Suihua,Zhaodongshi,
CHN051034031,,China,Sichuan,Liangshan,Zhaojuexian,
CHN041011004,,China,Henan,Leihe,Zhaolingqu,
CHN045011021,,China,Guangxi,Hezhou,Zhaopingxian,
CHN065040026,,China,Xinjiang,Yili,Zhaosuxian,
CHN013001033,,China,Hebei,Shijiazhuang,Zhaoxian,
CHN053006002,,China,Yunnan,Zhaotong,Zhaoyangqu,
CHN037006085,,China,Shandong,Yantai,Zhaoyuanshi,
CHN023006022,,China,Heilongjiang,Daqing,Zhaoyuanxian,
CHN023006021,,China,Heilongjiang,Daqing,Zhaozhouxian,
CHN041014024,,China,Henan,Shangqiu,Zhechengxian,
CHN021006004,,China,Liaoning,Dandong,Zhenanqu,
CHN061010025,,China,Shaanxi,Shangluo,Zhenanxian,
CHN061007028,,China,Shaanxi,Hanzhong,Zhenbaxian,
CHN052023025,,China,Guizhou,Qianxinan,Zhenfengxian,
CHN052003024,,China,Guizhou,Zunyi,Zhenganxian,
CHN013001023,,China,Hebei,Shijiazhuang,Zhengdingxian,
CHN035007025,,China,Fujian,Nanping,Zhenghexian,
CHN015025030,,China,Inner Mongolia,Xilinguole,Zhenglanqi,
CHN062010025,,China,Gansu,Qingyang,Zhengningxian,
CHN015025029,,China,Inner Mongolia,Xilinguole,Zhengxiangbaiqi,
CHN043004008,,China,Hunan,Hengyang,Zhengxiangqu,
CHN041017024,,China,Henan,Zhumadian,Zhengyangxian,
CHN033002011,,China,Zhejiang,Ningbo,Zhenhaiqu,
CHN053009024,,China,Yunnan,Lincang,Zhenkangxian,
CHN022008021,,China,Jilin,Baicheng,Zhenlaixian,
CHN052004023,,China,Guizhou,Anshun,Zhenningbuyizumiaozuzizhixian,
CHN041013024,,China,Henan,Nanyang,Zhenpingxian,
CHN061009027,,China,Shaanxi,Ankang,Zhenpingxian,
CHN021006003,,China,Liaoning,Dandong,Zhenxingqu,
CHN053006027,,China,Yunnan,Zhaotong,Zhenxiongxian,
CHN062010027,,China,Gansu,Qingyang,Zhenyuanxian,
CHN052026025,,China,Guizhou,Qiandongnan,Zhenyuanxian,
CHN053008025,,China,Yunnan,Puer,Zhenyuanyizuhanizulahuzuzizhixian,
CHN035009026,,China,Fujian,Ningde,Zherongxian,
CHN061006025,,China,Shaanxi,Yanan,Zhidanxian,
CHN063027024,,China,Qinghai,Yushu,Zhiduoxian,
CHN037006002,,China,Shandong,Yantai,Zhifuqu,
CHN043012028,,China,Hunan,Huaihua,Zhijiangdongzuzizhixian,
CHN042005083,,China,Hubei,Yichang,Zhijiangshi,
CHN052024025,,China,Guizhou,Bijie,Zhijinxian,
CHN054023033,,China,Tibet,Rikaze,Zhongbaxian,
CHN043012021,,China,Hunan,Huaihua,Zhongfangxian,
CHN051006023,,China,Sichuan,Deyang,Zhongjiangxian,
CHN032004004,,China,Jiangsu,Changzhou,Zhonglouqu,
CHN041001022,,China,Henan,Zhengzhou,Zhongmouxian,
CHN064005021,,China,Ningxia,Zhongwei,Zhongningxian,
CHN052002001,,China,Guizhou,Liupanshui,Zhongshanqu,
CHN021002002,,China,Liaoning,Dalian,Zhongshanqu,
CHN045011022,,China,Guangxi,Hezhou,Zhongshanxian,
CHN042008081,,China,Hubei,Jingmen,Zhongxiangshi,
CHN014011029,,China,Shanxi,Lvliang,Zhongyangxian,
CHN041001002,,China,Henan,Zhengzhou,Zhongyuanqu,
CHN041008003,,China,Henan,Jiaozuo,Zhongzhanqu,
CHN037003006,,China,Shandong,Zibo,Zhoucunqu,
CHN035009025,,China,Fujian,Ningde,Zhouningxian,
CHN062030023,,China,Gansu,Gannan,Zhouquxian,
CHN061001024,,China,Shaanxi,Xian,Zhouzhixian,
CHN021002083,,China,Liaoning,Dalian,Zhuangheshi,
CHN062008025,,China,Gansu,Pingliang,Zhuanglangxian,
CHN037007082,,China,Shandong,Weifang,Zhuchengshi,
CHN043004005,,China,Hunan,Hengyang,Zhuhuiqu,
CHN033006081,,China,Zhejiang,Shaoxing,Zhujishi,
CHN015006022,,China,Inner Mongolia,Eerduosi,Zhungeerqi,
CHN013007031,,China,Hebei,Zhangjiakou,Zhuoluxian,
CHN062030022,,China,Gansu,Gannan,Zhuonixian,
CHN013006081,,China,Hebei,Baoding,Zhuozhoushi,
CHN015009021,,China,Inner Mongolia,Wulanchabu,Zhuozixian,
CHN036002003,,China,Jiangxi,Jingdezhen,Zhushanqu,
CHN042003023,,China,Hubei,Shiyan,Zhushanxian,
CHN042003024,,China,Hubei,Shiyan,Zhuxixian,
CHN043002021,,China,Hunan,Zhuzhou,Zhuzhouxian,
CHN061006023,,China,Shaanxi,Yanan,Zichangxian,
CHN037003002,,China,Shandong,Zibo,Zichuanqu,
CHN042005027,,China,Hubei,Yichang,Ziguixian,
CHN044016021,,China,Guangdong,Heyuan,Zijinxian,
CHN051003002,,China,Sichuan,Zigong,Ziliujingqu,
CHN051007025,,China,Sichuan,Mianyang,Zitongxian,
CHN043010081,,China,Hunan,Chenzhou,Zixingshi,
CHN036010028,,China,Jiangxi,Fuzhou,Zixixian,
CHN043009002,,China,Hunan,Yiyang,Ziyangqu,
CHN061009024,,China,Shaanxi,Ankang,Ziyangxian,
CHN045003029,,China,Guangxi,Guilin,Ziyuanxian,
CHN052004025,,China,Guizhou,Anshun,Ziyunmiaozubuyizuzizhixian,
CHN051010025,,China,Sichuan,Najiang,Zizhongxian,
CHN061008031,,China,Shaanxi,Yulin,Zizhouxian,
CHN037008083,,China,Shandong,Jining,Zouchengshi,
CHN037016026,,China,Shandong,Binzhou,Zoupingxian,
CHN013002081,,China,Hebei,Tangshan,Zunhuashi,
CHN052003021,,China,Guizhou,Zunyi,Zunyixian,
CHN054021028,,China,Tibet,Changdu,Zuogongxian,
CHN014007022,,China,Shanxi,Jinzhong,Zuoquanxian,
CHN061010026,,China,Shaanxi,Shangluo,Zuoshuixian,
CHN014002026,,China,Shanxi,Datong,Zuoyunxian,
ALB000000000,,Albania,,,,
ALB0000EL000,,Albania,,Alba Sang,,
ALB0000DI000,,Albania,,Deborah,,
ALB0000TR000,,Albania,,Tirana,,
ALB0000DR000,,Albania,,Duras,,
ALB0000VL000,,Albania,,Hair Pull,,
ALB0000FR000,,Albania,,Ferry,,
ALB0000GJ000,,Albania,,Ginocost,,
ALB0000KO000,,Albania,,Corcha,,
ALB0000KU000,,Albania,,Cooks,,
ALB0000LE000,,Albania,,Lacey,,
ALB0000BR000,,Albania,,Beater,,
ALB0000SH000,,Albania,,Squitta,,
DZA000000000,,Algeria,,,,
DZA000ADR000,,Algeria,,Alkarek,,
DZA000ALG000,,Algeria,,Alajuela,,
DZA000ADE000,,Algeria,,Ain De Vrau,,
DZA000ATE000,,Algeria,,Ain Tim Timothy,,
DZA000AAE000,,Algeria,,Annaba ,,
DZA000ORA000,,Algeria,,Oran ,,
DZA000BAT000,,Algeria,,Batna ,,
DZA000BJA000,,Algeria,,Bejaia ,,
DZA000BEC000,,Algeria,,Bechar ,,
DZA000EBA000,,Algeria,,El Bayadh ,,
DZA000BIS000,,Algeria,,Biskra ,,
DZA000BOR000,,Algeria,,Burghi Buarelli,,
DZA000BLI000,,Algeria,,Brida,,
DZA000BOU000,,Algeria,,Bermuda,,
DZA000BOA000,,Algeria,,Bu Yi La,,
DZA000TIP000,,Algeria,,Tibaza,,
DZA000TIS000,,Algeria,,Tisimsilat,,
DZA000GHA000,,Algeria,,Geldaye,,
DZA000GUE000,,Algeria,,Gailma,,
DZA000KHE000,,Algeria,,Hancilas,,
DZA000REL000,,Algeria,,Hirsch,,
DZA000JIJ000,,Algeria,,Gijell,,
DZA000DJE000,,Algeria,,Jeremy,,
DZA000CZL000,,Algeria,,Constantine ,,
DZA000LAG000,,Algeria,,Ragwart,,
DZA000MUA000,,Algeria,,Mascara,,
DZA000MED000,,Algeria,,Media,,
DZA000MIL000,,Algeria,,Mira,,
DZA000MOS000,,Algeria,,Mosta Garnam,,
DZA000MSI000,,Algeria,,Masira,,
DZA000NAA000,,Algeria,,Naama,,
DZA000SET000,,Algeria,,Setif ,,
DZA000SAI000,,Algeria,,Sai Da,,
DZA000SKI000,,Algeria,,Skikda ,,
DZA000SAH000,,Algeria,,Suke Achras,,
DZA000ETA000,,Algeria,,Tarif,,
DZA000TAM000,,Algeria,,Tamanrasset ,,
DZA000TEB000,,Algeria,,Tebesa,,
DZA000TLE000,,Algeria,,Tlemcen,,
DZA000IOU000,,Algeria,,Ji Jiwu Zu,,
DZA000TIA000,,Algeria,,Tiaret ,,
DZA000TIN000,,Algeria,,Tindouf ,,
DZA000EOU000,,Algeria,,Ward,,
DZA000OUA000,,Algeria,,Ouargla ,,
DZA000OEB000,,Algeria,,Umm Buhaki,,
DZA000SBA000,,Algeria,,Sidi Bale Abes,,
DZA000CHL000,,Algeria,,Sharif,,
DZA000ILL000,,Algeria,,Illizi ,,
AFG000000000,,Afghanistan,,,,
AFG000HEA000,,Afghanistan,,Herat ,,
AFG000KBL000,,Afghanistan,,Kabul ,,
AFG000KDH000,,Afghanistan,,Kandahar ,,
AFG000MZR000,,Afghanistan,,Mazar I Sharif ,,
ARG000000000,,Argentina,,,,
ARG000PRA000,,Argentina,,Paraná ,,
ARG000VDM000,,Argentina,,Viedma ,,
ARG000PSS000,,Argentina,,Posadas ,,
ARG000BHI000,,Argentina,,Bahia Blanca ,,
ARG000BUE000,,Argentina,,Buenosaires ,,
ARG000FMA000,,Argentina,,Formosa ,,
ARG000JUJ000,,Argentina,,Jujuy ,,
ARG000CTC000,,Argentina,,Catamarca,,
ARG000COR000,,Argentina,,Cordoba ,,
ARG000CNQ000,,Argentina,,Corrientes ,,
ARG000VLK000,,Argentina,,Klaus City,,
ARG000COC000,,Argentina,,Ken Kodia,,
ARG000IRJ000,,Argentina,,La Rioja ,,
ARG000LPG000,,Argentina,,La Plata ,,
ARG000RES000,,Argentina,,Thessalines,,
ARG000RGL000,,Argentina,,Rio Gallegos ,,
ARG000RCU000,,Argentina,,Rio Cuarto ,,
ARG000CRD000,,Argentina,,Comodoro Rivadavi ,,
ARG000ROS000,,Argentina,,Rosario ,,
ARG000RWO000,,Argentina,,Rosen,,
ARG000MDQ000,,Argentina,,Mar Del Plata ,,
ARG000MDZ000,,Argentina,,Mendoza ,,
ARG000NQN000,,Argentina,,Neuquen ,,
ARG000SLA000,,Argentina,,Salta ,,
ARG000SDE000,,Argentina,,Santiago De El Estro,,
ARG000SFN000,,Argentina,,Santa Fe ,,
ARG000UAQ000,,Argentina,,San Juan ,,
ARG000AFA000,,Argentina,,San Rafael ,,
ARG000LUQ000,,Argentina,,Saint Louis ,,
ARG000RSA000,,Argentina,,Santa Rosa ,,
ARG000SMC000,,Argentina,,San Miguel De Tucuman,,
ARG000SNS000,,Argentina,,St. Nicholas,,
ARG000REL000,,Argentina,,Trelew ,,
ARG000USH000,,Argentina,,Ushuaia ,,
ARE000000000,,United Arab Emirates,,,,
ARE0000AZ000,,United Arab Emirates,,Alba Juria,,
ARE0000AL000,,United Arab Emirates,,Bawa,,
ARE0000DU000,,United Arab Emirates,,Dubai ,,
ARE0000SH000,,United Arab Emirates,,Sharjah ,,
ABW000000000,,Aruba,,,,
OMN000000000,,Oman,,,,
OMN0000BA000,,Oman,,Parthenai Area,,
OMN0000ZA000,,Oman,,Dasilai Area,,
OMN0000SH000,,Oman,,East Area,,
OMN0000MA000,,Oman,,Province Of Muscat,,
OMN0000MU000,,Oman,,Muhammad Province,,
OMN0000DA000,,Oman,,Mainland Area,,
OMN0000WU000,,Oman,,Central Region,,
OMN0000ZU000,,Oman,,Zofar Province,,
AZE000000000,,Azerbaijan,,,,
AZE000ABS000,,Azerbaijan,,Abu Dylan,,
AZE000XAC000,,Azerbaijan,,Hachimas,,
AZE000KAL000,,Azerbaijan,,Karl Barkar,,
AZE000QAZ000,,Azerbaijan,,Kazach,,
AZE000LAN000,,Azerbaijan,,Liankran,,
AZE000MQA000,,Azerbaijan,,Mil-Karabakh,,
AZE000MSA000,,Azerbaijan,,Mugan - Sa Lian,,
AZE000NQA000,,Azerbaijan,,Nagorno-Karabakh,,
AZE0000NX000,,Azerbaijan,,Nakhichevan ,,
AZE000PRI000,,Azerbaijan,,Prya Lax,,
AZE0000SA000,,Azerbaijan,,Shekki,,
AZE000SMC000,,Azerbaijan,,Sumgate,,
AZE000SIR000,,Azerbaijan,,Sylvan,,
AZE0000GA000,,Azerbaijan,,Accounting For Jia,,
ASC000000000,,Ascension Island,,,,
EGY000000000,,Egypt,,,,
EGY000ASW000,,Egypt,,Connaught,,
EGY000GBY000,,Egypt,,Gulde Cover,,
EGY000CAI000,,Egypt,,Cairo ,,
EGY000SKH000,,Egypt,,Su Bula,,
EGY000ALY000,,Egypt,,Alexandria ,,
ETH000000000,,Ethiopia,,,,
ETH0000AF000,,Ethiopia,,Afar,,
ETH0000AH000,,Ethiopia,,Amhara,,
ETH0000OR000,,Ethiopia,,Oromiah,,
ETH0000BG000,,Ethiopia,,Binghe Guer,,
ETH0000DD000,,Ethiopia,,Dire Dawa ,,
ETH0000GB000,,Ethiopia,,Gambela Family,,
ETH0000HR000,,Ethiopia,,Halley Nationalities,,
ETH0000SN000,,Ethiopia,,Southern Peoples,,
ETH0000SM000,,Ethiopia,,Somalia,,
ETH0000TG000,,Ethiopia,,Tigre,,
ETH0000AA000,,Ethiopia,,Addis Ababa ,,
IRL000000000,,Ireland,,,,
IRL0000OF000,,Ireland,,O'Farley,,
IRL0000TP000,,Ireland,,Tipperei,,
IRL0000DB000,,Ireland,,Dublin ,,
IRL0000DG000,,Ireland,,Donegal,,
IRL0000GW000,,Ireland,,Galway ,,
IRL0000KD000,,Ireland,,Kildare,,
IRL0000KK000,,Ireland,,Kilkenny ,,
IRL0000CV000,,Ireland,,Kafan,,
IRL0000CW000,,Ireland,,Carlo,,
IRL0000KR000,,Ireland,,Kerry,,
IRL0000CK000,,Ireland,,Cork ,,
IRL0000CL000,,Ireland,,Claire,,
IRL0000LF000,,Ireland,,Longford,,
IRL0000LT000,,Ireland,,Rouse,,
IRL0000LA000,,Ireland,,Lao Si,,
IRL0000LM000,,Ireland,,Limerick,,
IRL0000LR000,,Ireland,,Littrim,,
IRL0000RC000,,Ireland,,Roseman,,
IRL0000MY000,,Ireland,,Mayo ,,
IRL0000MT000,,Ireland,,Mies,,
IRL0000MG000,,Ireland,,Moone Root,,
IRL0000SL000,,Ireland,,Sligo,,
IRL0000WK000,,Ireland,,Wicklow,,
IRL0000WX000,,Ireland,,Wexford,,
IRL0000WF000,,Ireland,,Waterford ,,
IRL0000WM000,,Ireland,,Simis,,
EST000000000,,Estonia,,,,
EST000065000,,Estonia,,Belva,,
EST000037000,,Estonia,,Haleu,,
EST000070000,,Estonia,,La Pula,,
EST000057000,,Estonia,,Inside The Inside,,
EST000067000,,Estonia,,Parnu,,
EST000074000,,Estonia,,Sare,,
EST000078000,,Estonia,,Tartu ,,
EST000082000,,Estonia,,Varga,,
EST000084000,,Estonia,,Peacefully,,
EST000059000,,Estonia,,Velu,,
EST000086000,,Estonia,,Wolou,,
EST000039000,,Estonia,,Xiu,,
EST000051000,,Estonia,,Yale Wei,,
EST000049000,,Estonia,,Yegva,,
EST000044000,,Estonia,,Yida - Velu,,
AND000000000,,Andorra,,,,
AND000007000,,Andorra,,Andorra City,,
AND000005000,,Andorra,,Oridino,,
AND000003000,,Andorra,,Enkamp,,
AND000002000,,Andorra,,Carnillo,,
AND000008000,,Andorra,,Lacey Calder De Gorda,,
AND000004000,,Andorra,,Massana,,
AND000006000,,Andorra,,San Julia De Losia,,
AGO000000000,,Angola,,,,
AGO000CNO000,,Angola,,North Kwanza,,
AGO000LNO000,,Angola,,North Ronda,,
AGO000BGO000,,Angola,,Bengo,,
AGO000BGU000,,Angola,,Benguela ,,
AGO000BIE000,,Angola,,Biyer,,
AGO000CAB000,,Angola,,Cabinda ,,
AGO000CNN000,,Angola,,Inside The Library,,
AGO000CCU000,,Angola,,Wide Kutango,,
AGO000LUA000,,Angola,,Luanda ,,
AGO000MAL000,,Angola,,Malange ,,
AGO000MOX000,,Angola,,Mochko,,
AGO000NAM000,,Angola,,Namibe,,
AGO000CUS000,,Angola,,South Kwanza,,
AGO000LSU000,,Angola,,South Ronda,,
AGO000HUA000,,Angola,,Huambo ,,
AGO000HUI000,,Angola,,Willa,,
AGO000UIG000,,Angola,,Uige ,,
AGO000ZAI000,,Angola,,Zaire,,
AIA000000000,,Anguilla,,,,
ATG000000000,,Antigua and Barbuda,,,,
AUT000000000,,Austria,,,,
AUT000BUR000,,Austria,,Burgenland,,
AUT000TYR000,,Austria,,Tyrol,,
AUT000VOR000,,Austria,,Vorarlberg,,
AUT000CAT000,,Austria,,Kevin Dayton,,
AUT000SZG000,,Austria,,Salzburg ,,
AUT000UAU000,,Austria,,On The Austrian,,
AUT000STY000,,Austria,,Styria,,
AUT000VDD000,,Austria,,Vienna ,,
AUT000LAU000,,Austria,,Under The Austrian,,
ALA000000000,,Åaland Island,,,,
AUS000000000,,Australia,,,,
AUS0NT000000,,Australia,Northern Area,,,
AUS0NTPAL000,,Australia,Northern Area,Palmerston North ,,
AUS0NTDRW000,,Australia,Northern Area,Darwin ,,
AUSACT000000,,Australia,Canberra,,,
AUSACTCBR000,,Australia,Canberra,Canberra ,,
AUSQLD000000,,Australia,Queensland,,,
AUSQLDBNE000,,Australia,Queensland,Brisbane ,,
AUSQLDOOL000,,Australia,Queensland,Goldcoast ,,
AUSQLDCNS000,,Australia,Queensland,Cairns ,,
AUSQLDCUD000,,Australia,Queensland,Sunshine Coast,,
AUSQLDTSV000,,Australia,Queensland,Townsville ,,
AUSQLDTWB000,,Australia,Queensland,Toowoomba ,,
AUS0SA000000,,Australia,South Australia,,,
AUS0SAADL000,,Australia,South Australia,Almavir,,
AUS0SAPUG000,,Australia,South Australia,Port Augusta ,,
AUS0SAMGB000,,Australia,South Australia,Gambia Mountain,,
AUS0SAWAY000,,Australia,South Australia,Whyalla ,,
AUS0SAPLO000,,Australia,South Australia,Port Lincoin ,,
AUS0SAMYB000,,Australia,South Australia,Murray Bridge,,
AUS0SAPPI000,,Australia,South Australia,Port Pirie ,,
AUS0SAVHA000,,Australia,South Australia,Victor Harbor,,
AUSTAS000000,,Australia,Tasmania,,,
AUSTASBWT000,,Australia,Tasmania,Port Of Bernie,,
AUSTASDPO000,,Australia,Tasmania,Devonport ,,
AUSTASHBA000,,Australia,Tasmania,Hobart ,,
AUSTASLST000,,Australia,Tasmania,Launceston,,
AUSVIC000000,,Australia,Victoria,,,
AUSVICGEX000,,Australia,Victoria,Geelong ,,
AUSVICMEL000,,Australia,Victoria,Melbourne ,,
AUS0WA000000,,Australia,Western Australia,,,
AUS0WAALH000,,Australia,Western Australia,Albany ,,
AUS0WABUY000,,Australia,Western Australia,Bunbury ,,
AUS0WAFRE000,,Australia,Western Australia,Port Fremantle,,
AUS0WAGET000,,Australia,Western Australia,Geraldton ,,
AUS0WAKGI000,,Australia,Western Australia,Kalgoorlie ,,
AUS0WAMDU000,,Australia,Western Australia,Manzilla,,
AUS0WAPER000,,Australia,Western Australia,Perth ,,
AUSNSW000000,,Australia,New South Wales,,,
AUSNSWNTL000,,Australia,New South Wales,Newcastle ,,
AUSNSWWOL000,,Australia,New South Wales,Wollongong ,,
AUSNSWHBS000,,Australia,New South Wales,Sydney ,,
BRB000000000,,Barbados,,,,
PNG000000000,,Papua New Guinea,,,,
PNG0000NO000,,Papua New Guinea,,North,,
PNG0000BV000,,Papua New Guinea,,Bougainville,,
PNG0000EH000,,Papua New Guinea,,Eastern Highlands,,
PNG0000ES000,,Papua New Guinea,,East Plug Pic,,
PNG0000EB000,,Papua New Guinea,,East New Britain,,
PNG0000EN000,,Papua New Guinea,,Enga,,
PNG0000GU000,,Papua New Guinea,,Bay,,
PNG0000MD000,,Papua New Guinea,,Madang ,,
PNG0000MN000,,Papua New Guinea,,Manus,,
PNG0000MB000,,Papua New Guinea,,Milne Bay,,
PNG0000NC000,,Papua New Guinea,,Port Moresby,,
PNG0000MR000,,Papua New Guinea,,Morobe ,,
PNG0000SH000,,Papua New Guinea,,Southern Highlands,,
PNG0000SI000,,Papua New Guinea,,Chin Cloth,,
PNG0000SA000,,Papua New Guinea,,Sang Daowen,,
PNG0000WE000,,Papua New Guinea,,West,,
PNG0000WH000,,Papua New Guinea,,West Highlands,,
PNG0000WB000,,Papua New Guinea,,West New Britain,,
PNG0000NI000,,Papua New Guinea,,New Ireland,,
BHS000000000,,The Bahamas,,,,
PAK000000000,,Pakistan,,,,
PAK000PEW000,,Pakistan,,Peshawar ,,
PAK000LYP000,,Pakistan,,Faisalabad ,,
PAK000GUJ000,,Pakistan,,So Good Fortune Wara,,
PAK000HDD000,,Pakistan,,Hyderabad,,
PAK000KCT000,,Pakistan,,Karachi ,,
PAK000LHE000,,Pakistan,,Lahore ,,
PAK000RWP000,,Pakistan,,Rawalpindi,,
PAK000MUX000,,Pakistan,,Multan ,,
PAK000ISB000,,Pakistan,,Islamabad ,,
PRY000000000,,Paraguay,,,,
PRY0000AM000,,Paraguay,,Aman Worship,,
PRY0000PH000,,Paraguay,,President Of Ayers,,
PRY0000PA000,,Paraguay,,Paraguayi,,
PRY0000BO000,,Paraguay,,Boke Long,,
PRY0000GU000,,Paraguay,,Guaya,,
PRY0000CG000,,Paraguay,,Caguoisu,,
PRY0000CN000,,Paraguay,,Kanendi Yu,,
PRY0000CZ000,,Paraguay,,Casapa,,
PRY0000CC000,,Paraguay,,Concepcion ,,
PRY0000CD000,,Paraguay,,Cordillera,,
PRY0000MI000,,Paraguay,,Mississauga,,
PRY0000NE000,,Paraguay,,Nienbu Library,,
PRY0000AG000,,Paraguay,,On Paraguay,,
PRY0000AN000,,Paraguay,,On Parana,,
PRY0000SP000,,Paraguay,,San Pedro ,,
PRY0000AS000,,Paraguay,,Asuncion Special Area,,
PRY0000IT000,,Paraguay,,Ita Puya,,
PRY0000CE000,,Paraguay,,Central,,
PSE000000000,,Palestinian territories,,,,
PSE0000GZ000,,Palestinian territories,,Gaza Strip,,
PSE0000WE000,,Palestinian territories,,West Bank,,
BHR000000000,,Bahrain,,,,
BHR000005000,,Bahrain,,North,,
BHR000001000,,Bahrain,,Had,,
BHR000012000,,Bahrain,,Hamad,,
BHR000009000,,Bahrain,,In Law,,
BHR000003000,,Bahrain,,Manama,,
BHR000002000,,Bahrain,,Muharraq ,,
BHR000010000,,Bahrain,,West,,
BHR000008000,,Bahrain,,Issa City,,
BHR000007000,,Bahrain,,Central,,
PAN000000000,,Panama,,,,
BRA000000000,,Brazil,,,,
BRA0000AC000,,Brazil,,Akeley,,
BRA0000AL000,,Brazil,,Aragos,,
BRA0000AP000,,Brazil,,Amapa,,
BRA0000PR000,,Brazil,,Paraná ,,
BRA000BSB000,,Brazil,,Brasilia ,,
BRA0000BA000,,Brazil,,Bahia,,
BRA0000RN000,,Brazil,,North Rio Grande,,
BRA0000PE000,,Brazil,,Pernambuco,,
BRA0000GO000,,Brazil,,Goias,,
BRA0000RO000,,Brazil,,Randonia,,
BRA0000RJ000,,Brazil,,Rio De Janeiro ,,
BRA0000RR000,,Brazil,,Luo Rama,,
BRA0000MA000,,Brazil,,Maranjan,,
BRA0000MT000,,Brazil,,Mato Grosso ,,
BRA0000MG000,,Brazil,,Minas Gerais,,
BRA0000RS000,,Brazil,,South Rio Grande,,
BRA0000MS000,,Brazil,,South Matto Grosso,,
BRA0000PA000,,Brazil,,Para,,
BRA0000PB000,,Brazil,,Paraiba,,
BRA0000PI000,,Brazil,,Pioui,,
BRA0000CE000,,Brazil,,Ceara,,
BRA0000SE000,,Brazil,,Sergi Pei,,
